frame_id,worker_id,x,y,vx,vy,vehicle_v,vehicle_dir
430,0,93.4818,11.7868,0.0000,0.0000,2.0,0.0
431,0,93.6818,11.7868,0.0000,0.0000,2.0,0.0
432,0,93.8818,11.7868,0.0000,0.0000,2.0,0.0
433,0,94.0818,11.7868,0.0000,0.0000,2.0,0.0
434,0,94.2818,11.7868,0.0000,0.0000,2.0,0.0
435,0,94.4818,11.7868,0.0000,0.0000,2.0,0.0
436,0,94.6818,11.7868,0.0000,0.0000,2.0,0.0
437,0,94.8818,11.7868,0.0000,0.0000,2.0,0.0
438,0,95.0818,11.7868,0.0000,0.0000,2.0,0.0
439,0,95.2818,11.7868,0.0000,0.0000,2.0,0.0
440,0,95.4818,11.7868,0.0000,0.0000,2.0,0.0
441,0,95.6818,11.7868,0.0000,0.0000,2.0,0.0
442,0,95.8818,11.7868,0.0000,0.0000,2.0,0.0
443,0,96.0818,11.7868,0.0000,0.0000,2.0,0.0
444,0,96.2818,11.7868,0.0000,0.0000,2.0,0.0
445,0,96.4818,11.7868,0.0000,0.0000,2.0,0.0
446,0,96.6818,11.7868,0.0000,0.0000,2.0,0.0
447,0,96.8818,11.7868,0.0000,0.0000,2.0,0.0
448,0,97.0818,11.7868,0.0000,0.0000,2.0,0.0
449,0,97.2818,11.7868,0.0000,0.0000,2.0,0.0
450,0,97.4818,11.7868,0.0000,0.0000,2.0,0.0
451,0,97.6818,11.7868,0.0000,0.0000,2.0,0.0
452,0,97.8818,11.7868,0.0000,0.0000,2.0,0.0
453,0,98.0818,11.7868,0.0000,0.0000,2.0,0.0
454,0,98.2818,11.7868,0.0000,0.0000,2.0,0.0
455,0,98.4818,11.7868,0.0000,0.0000,2.0,0.0
456,0,98.6818,11.7868,0.0000,0.0000,2.0,0.0
457,0,98.8818,11.7868,0.0000,0.0000,2.0,0.0
458,0,99.0818,11.7868,0.0000,0.0000,2.0,0.0
459,0,99.2818,11.7868,0.0000,0.0000,2.0,0.0
460,0,99.4818,11.7868,0.0000,0.0000,2.0,0.0
461,0,99.6818,11.7868,0.0000,0.0000,2.0,0.0
462,0,99.8818,11.7868,0.0000,0.0000,2.0,0.0
463,0,100.0818,11.7868,0.0000,0.0000,2.0,0.0
464,0,100.2818,11.7868,0.0000,0.0000,2.0,0.0
465,0,100.4818,11.7868,0.0000,0.0000,2.0,0.0
466,0,100.6818,11.7868,0.0000,0.0000,2.0,0.0
467,0,100.8818,11.7868,0.0000,0.0000,2.0,0.0
468,0,101.0818,11.7868,0.0000,0.0000,2.0,0.0
469,0,101.2818,11.7868,0.0000,0.0000,2.0,0.0
470,0,101.4818,11.7868,0.0000,0.0000,2.0,0.0
471,0,101.6818,11.7868,0.0000,0.0000,2.0,0.0
472,0,101.8818,11.7868,0.0000,0.0000,2.0,0.0
473,0,102.0818,11.7868,0.0000,0.0000,2.0,0.0
474,0,102.2818,11.7868,0.0000,0.0000,2.0,0.0
475,0,102.4818,11.7868,0.0000,0.0000,2.0,0.0
476,0,102.6818,11.7868,0.0000,0.0000,2.0,0.0
477,0,102.8818,11.7868,0.0000,0.0000,2.0,0.0
478,0,103.0818,11.7868,0.0000,0.0000,2.0,0.0
479,0,103.2818,11.7868,0.0000,0.0000,2.0,0.0
480,0,103.4818,11.7868,0.0000,0.0000,2.0,0.0
481,0,103.6818,11.7868,0.0000,0.0000,2.0,0.0
482,0,103.8818,11.7868,0.0000,0.0000,2.0,0.0
483,0,104.0818,11.7868,0.0000,0.0000,2.0,0.0
484,0,104.2818,11.7868,0.0000,0.0000,2.0,0.0
485,0,104.4818,11.7868,0.0000,0.0000,2.0,0.0
486,0,104.6818,11.7868,0.0000,0.0000,2.0,0.0
487,0,104.8818,11.7868,0.0000,0.0000,2.0,0.0
488,0,105.0818,11.7868,0.0000,0.0000,2.0,0.0
489,0,105.2818,11.7868,0.0000,0.0000,2.0,0.0
490,0,105.4818,11.7868,0.0000,0.0000,2.0,0.0
491,0,105.6818,11.7868,0.0000,0.0000,2.0,0.0
492,0,105.8818,11.7868,0.0000,0.0000,2.0,0.0
493,0,106.0818,11.7868,0.0000,0.0000,2.0,0.0
494,0,106.2818,11.7868,0.0000,0.0000,2.0,0.0
495,0,106.4818,11.7868,0.0000,0.0000,2.0,0.0
496,0,106.6818,11.7868,0.0000,0.0000,2.0,0.0
497,0,106.8818,11.7868,0.0000,0.0000,2.0,0.0
498,0,107.0818,11.7868,0.0000,0.0000,2.0,0.0
499,0,107.2818,11.7868,0.0000,0.0000,2.0,0.0
500,0,107.4818,11.7868,0.0000,0.0000,2.0,0.0
501,0,107.6818,11.7868,0.0000,0.0000,2.0,0.0
502,0,107.8818,11.7868,0.0000,0.0000,2.0,0.0
503,0,108.0818,11.7868,0.0000,0.0000,2.0,0.0
504,0,108.2818,11.7868,0.0000,0.0000,2.0,0.0
505,0,108.4818,11.7868,0.0000,0.0000,2.0,0.0
506,0,108.6818,11.7868,0.0000,0.0000,2.0,0.0
507,0,108.8818,11.7868,0.0000,0.0000,2.0,0.0
508,0,109.0818,11.7868,0.0000,0.0000,2.0,0.0
509,0,109.2818,11.7868,0.0000,0.0000,2.0,0.0
510,0,109.4818,11.7868,0.0000,0.0000,2.0,0.0
511,0,109.6818,11.7868,0.0000,0.0000,2.0,0.0
512,0,109.8818,11.7868,0.0000,0.0000,2.0,0.0
513,0,110.0818,11.7868,0.0000,0.0000,2.0,0.0
514,0,110.2818,11.7868,0.0000,0.0000,2.0,0.0
515,0,110.4818,11.7868,0.0000,0.0000,2.0,0.0
516,0,110.6818,11.7868,0.0000,0.0000,2.0,0.0
517,0,110.8818,11.7868,0.0000,0.0000,2.0,0.0
518,0,111.0818,11.7868,0.0000,0.0000,2.0,0.0
519,0,111.2818,11.7868,0.0000,0.0000,2.0,0.0
520,0,111.4818,11.7868,0.0000,0.0000,2.0,0.0
521,0,111.6818,11.7868,0.0000,0.0000,2.0,0.0
522,0,111.8818,11.7868,0.0000,0.0000,2.0,0.0
523,0,112.0818,11.7868,0.0000,0.0000,2.0,0.0
524,0,112.2818,11.7868,0.0000,0.0000,2.0,0.0
525,0,112.4818,11.7868,0.0000,0.0000,2.0,0.0
526,0,112.6818,11.7868,0.0000,0.0000,2.0,0.0
527,0,112.8818,11.7868,0.0000,0.0000,2.0,0.0
528,0,113.0818,11.7868,0.0000,0.0000,2.0,0.0
529,0,113.2818,11.7868,0.0000,0.0000,2.0,0.0
530,0,113.4818,11.7868,0.0000,0.0000,2.0,0.0
531,0,113.6818,11.7868,0.0000,0.0000,2.0,0.0
532,0,113.8818,11.7868,0.0000,0.0000,2.0,0.0
533,0,114.0818,11.7868,0.0000,0.0000,2.0,0.0
534,0,114.2818,11.7868,0.0000,0.0000,2.0,0.0
535,0,114.4818,11.7868,0.0000,0.0000,2.0,0.0
536,0,114.6818,11.7868,0.0000,0.0000,2.0,0.0
537,0,114.8818,11.7868,0.0000,0.0000,2.0,0.0
538,0,115.0818,11.7868,0.0000,0.0000,2.0,0.0
539,0,115.2818,11.7868,0.0000,0.0000,2.0,0.0
540,0,115.4818,11.7868,0.0000,0.0000,2.0,0.0
541,0,115.6818,11.7868,0.0000,0.0000,2.0,0.0
542,0,115.8818,11.7868,0.0000,0.0000,2.0,0.0
543,0,116.0818,11.7868,0.0000,0.0000,2.0,0.0
544,0,116.2818,11.7868,0.0000,0.0000,2.0,0.0
545,0,116.4818,11.7868,0.0000,0.0000,2.0,0.0
546,0,116.6818,11.7868,0.0000,0.0000,2.0,0.0
547,0,116.8818,11.7868,0.0000,0.0000,2.0,0.0
548,0,117.0818,11.7868,0.0000,0.0000,2.0,0.0
549,0,117.2818,11.7868,0.0000,0.0000,2.0,0.0
550,0,117.4818,11.7868,0.0000,0.0000,2.0,0.0
551,0,117.6818,11.7868,0.0000,0.0000,2.0,0.0
552,0,117.8818,11.7868,0.0000,0.0000,2.0,0.0
553,0,118.0818,11.7868,0.0000,0.0000,2.0,0.0
554,0,118.2818,11.7868,0.0000,0.0000,2.0,0.0
555,0,118.4818,11.7868,0.0000,0.0000,2.0,0.0
556,0,118.6818,11.7868,0.0000,0.0000,2.0,0.0
557,0,118.8818,11.7868,0.0000,0.0000,2.0,0.0
558,0,119.0818,11.7868,0.0000,0.0000,2.0,0.0
559,0,119.2818,11.7868,0.0000,0.0000,2.0,0.0
560,0,119.4818,11.7868,0.0000,0.0000,2.0,0.0
561,0,119.6818,11.7868,0.0000,0.0000,2.0,0.0
562,0,119.8818,11.7868,0.0000,0.0000,2.0,0.0
563,0,120.0818,11.7868,0.0000,0.0000,2.0,0.0
564,0,120.2818,11.7868,0.0000,0.0000,2.0,0.0
565,0,120.4818,11.7868,0.0000,0.0000,2.0,0.0
566,0,120.6818,11.7868,0.0000,0.0000,2.0,0.0
567,0,120.8818,11.7868,0.0000,0.0000,2.0,0.0
568,0,121.0818,11.7868,0.0000,0.0000,2.0,0.0
569,0,121.2818,11.7868,0.0000,0.0000,2.0,0.0
570,0,121.4818,11.7868,0.0000,0.0000,2.0,0.0
571,0,121.6818,11.7868,0.0000,0.0000,2.0,0.0
572,0,121.8818,11.7868,0.0000,0.0000,2.0,0.0
573,0,122.0818,11.7868,0.0000,0.0000,2.0,0.0
574,0,122.2818,11.7868,0.0000,0.0000,2.0,0.0
575,0,122.4818,11.7868,0.0000,0.0000,2.0,0.0
576,0,122.6818,11.7868,0.0000,0.0000,2.0,0.0
577,0,122.8818,11.7868,0.0000,0.0000,2.0,0.0
578,0,123.0818,11.7868,0.0000,0.0000,2.0,0.0
579,0,123.2818,11.7868,0.0000,0.0000,2.0,0.0
580,0,123.4818,11.7868,0.0000,0.0000,2.0,0.0
581,0,123.6818,11.7868,0.0000,0.0000,2.0,0.0
582,0,123.8818,11.7868,0.0000,0.0000,2.0,0.0
583,0,124.0818,11.7868,0.0000,0.0000,2.0,0.0
584,0,124.2818,11.7868,0.0000,0.0000,2.0,0.0
585,0,124.4818,11.7868,0.0000,0.0000,2.0,0.0
586,0,124.6818,11.7868,0.0000,0.0000,2.0,0.0
587,0,124.8818,11.7868,0.0000,0.0000,2.0,0.0
588,0,125.0818,11.7868,0.0000,0.0000,2.0,0.0
589,0,125.2818,11.7868,0.0000,0.0000,2.0,0.0
590,0,125.4818,11.7868,0.0000,0.0000,2.0,0.0
591,0,125.6818,11.7868,0.0000,0.0000,2.0,0.0
592,0,125.8818,11.7868,0.0000,0.0000,2.0,0.0
593,0,126.0818,11.7868,0.0000,0.0000,2.0,0.0
594,0,126.2818,11.7868,0.0000,0.0000,2.0,0.0
595,0,126.4818,11.7868,0.0000,0.0000,2.0,0.0
596,0,126.6818,11.7868,0.0000,0.0000,2.0,0.0
597,0,126.8818,11.7868,0.0000,0.0000,2.0,0.0
598,0,127.0818,11.7868,0.0000,0.0000,2.0,0.0
599,0,127.2818,11.7868,0.0000,0.0000,2.0,0.0
600,0,127.4818,11.7868,0.0000,0.0000,2.0,0.0
601,0,127.6818,11.7868,0.0000,0.0000,2.0,0.0
602,0,127.8818,11.7868,0.0000,0.0000,2.0,0.0
603,0,128.0818,11.7868,0.0000,0.0000,2.0,0.0
604,0,128.2818,11.7868,0.0000,0.0000,2.0,0.0
605,0,128.4818,11.7868,0.0000,0.0000,2.0,0.0
606,0,128.6818,11.7868,0.0000,0.0000,2.0,0.0
607,0,128.8818,11.7868,0.0000,0.0000,2.0,0.0
608,0,129.0818,11.7868,0.0000,0.0000,2.0,0.0
609,0,129.2818,11.7868,0.0000,0.0000,2.0,0.0
610,0,129.4818,11.7868,0.0000,0.0000,2.0,0.0
611,0,129.6818,11.7868,0.0000,0.0000,2.0,0.0
612,0,129.8818,11.7868,0.0000,0.0000,2.0,0.0
613,0,130.0818,11.7868,0.0000,0.0000,2.0,0.0
614,0,130.2818,11.7868,0.0000,0.0000,2.0,0.0
615,0,130.4818,11.7868,0.0000,0.0000,2.0,0.0
616,0,130.6818,11.7868,0.0000,0.0000,2.0,0.0
617,0,130.8818,11.7868,0.0000,0.0000,2.0,0.0
618,0,131.0818,11.7868,0.0000,0.0000,2.0,0.0
619,0,131.2818,11.7868,0.0000,0.0000,2.0,0.0
620,0,131.4818,11.7868,0.0000,0.0000,2.0,0.0
621,0,131.6818,11.7868,0.0000,0.0000,2.0,0.0
622,0,131.8818,11.7868,0.0000,0.0000,2.0,0.0
623,0,132.0818,11.7868,0.0000,0.0000,2.0,0.0
624,0,132.2818,11.7868,0.0000,0.0000,2.0,0.0
625,0,132.4818,11.7868,0.0000,0.0000,2.0,0.0
626,0,132.6818,11.7868,0.0000,0.0000,2.0,0.0
627,0,132.8818,11.7868,0.0000,0.0000,2.0,0.0
628,0,133.0818,11.7868,0.0000,0.0000,2.0,0.0
629,0,133.2818,11.7868,0.0000,0.0000,2.0,0.0
630,0,133.4818,11.7868,0.0000,0.0000,2.0,0.0
631,0,133.6818,11.7868,0.0000,0.0000,2.0,0.0
632,0,133.8818,11.7868,0.0000,0.0000,2.0,0.0
633,0,134.0818,11.7868,0.0000,0.0000,2.0,0.0
634,0,134.2818,11.7868,0.0000,0.0000,2.0,0.0
635,0,134.4818,11.7868,0.0000,0.0000,2.0,0.0
636,0,134.6818,11.7868,0.0000,0.0000,2.0,0.0
637,0,134.8818,11.7868,0.0000,0.0000,2.0,0.0
638,0,135.0818,11.7868,0.0000,0.0000,2.0,0.0
639,0,135.2818,11.7868,0.0000,0.0000,2.0,0.0
640,0,135.4818,11.7868,0.0000,0.0000,2.0,0.0
641,0,135.6818,11.7868,0.0000,0.0000,2.0,0.0
642,0,135.8818,11.7868,0.0000,0.0000,2.0,0.0
643,0,136.0818,11.7868,0.0000,0.0000,2.0,0.0
644,0,136.2818,11.7868,0.0000,0.0000,2.0,0.0
645,0,136.4818,11.7868,0.0000,0.0000,2.0,0.0
646,0,136.6818,11.7868,0.0000,0.0000,2.0,0.0
647,0,136.8818,11.7868,0.0000,0.0000,2.0,0.0
648,0,137.0818,11.7868,0.0000,0.0000,2.0,0.0
649,0,137.2818,11.7868,0.0000,0.0000,2.0,0.0
650,0,137.4818,11.7868,0.0000,0.0000,2.0,0.0
651,0,137.6818,11.7868,0.0000,0.0000,2.0,0.0
652,0,137.8818,11.7868,0.0000,0.0000,2.0,0.0
653,0,138.0818,11.7868,0.0000,0.0000,2.0,0.0
654,0,138.2818,11.7868,0.0000,0.0000,2.0,0.0
655,0,138.4818,11.7868,0.0000,0.0000,2.0,0.0
656,0,138.6818,11.7868,0.0000,0.0000,2.0,0.0
657,0,138.8818,11.7868,0.0000,0.0000,2.0,0.0
658,0,139.0818,11.7868,0.0000,0.0000,2.0,0.0
659,0,139.2818,11.7868,0.0000,0.0000,2.0,0.0
660,0,139.4818,11.7868,0.0000,0.0000,2.0,0.0
661,0,139.6818,11.7868,0.0000,0.0000,2.0,0.0
662,0,139.8818,11.7868,0.0000,0.0000,2.0,0.0
663,0,140.0818,11.7868,0.0000,0.0000,2.0,0.0
664,0,140.2818,11.7868,0.0000,0.0000,2.0,0.0
665,0,140.4818,11.7868,0.0000,0.0000,2.0,0.0
666,0,140.6818,11.7868,0.0000,0.0000,2.0,0.0
667,0,140.8818,11.7868,0.0000,0.0000,2.0,0.0
668,0,141.0818,11.7868,0.0000,0.0000,2.0,0.0
669,0,141.2818,11.7868,0.0000,0.0000,2.0,0.0
670,0,141.4818,11.7868,0.0000,0.0000,2.0,0.0
671,0,141.6818,11.7868,0.0000,0.0000,2.0,0.0
672,0,141.8818,11.7868,0.0000,0.0000,2.0,0.0
673,0,142.0818,11.7868,0.0000,0.0000,2.0,0.0
674,0,142.2818,11.7868,0.0000,0.0000,2.0,0.0
675,0,142.4818,11.7868,0.0000,0.0000,2.0,0.0
676,0,142.6818,11.7868,0.0000,0.0000,2.0,0.0
677,0,142.8818,11.7868,0.0000,0.0000,2.0,0.0
678,0,143.0818,11.7868,0.0000,0.0000,2.0,0.0
679,0,143.2818,11.7868,0.0000,0.0000,2.0,0.0
680,0,143.4818,11.7868,0.0000,0.0000,2.0,0.0
681,0,143.6818,11.7868,0.0000,0.0000,2.0,0.0
682,0,143.8818,11.7868,0.0000,0.0000,2.0,0.0
683,0,144.0818,11.7868,0.0000,0.0000,2.0,0.0
684,0,144.2818,11.7868,0.0000,0.0000,2.0,0.0
685,0,144.4818,11.7868,0.0000,0.0000,2.0,0.0
686,0,144.6818,11.7868,0.0000,0.0000,2.0,0.0
687,0,144.8818,11.7868,0.0000,0.0000,2.0,0.0
688,0,145.0818,11.7868,0.0000,0.0000,2.0,0.0
689,0,145.2818,11.7868,0.0000,0.0000,2.0,0.0
690,0,145.4818,11.7868,0.0000,0.0000,2.0,0.0
691,0,145.6818,11.7868,0.0000,0.0000,2.0,0.0
692,0,145.8818,11.7868,0.0000,0.0000,2.0,0.0
693,0,146.0818,11.7868,0.0000,0.0000,2.0,0.0
694,0,146.2818,11.7868,0.0000,0.0000,2.0,0.0
695,0,146.4818,11.7868,0.0000,0.0000,2.0,0.0
696,0,146.6818,11.7868,0.0000,0.0000,2.0,0.0
697,0,146.8818,11.7868,0.0000,0.0000,2.0,0.0
698,0,147.0818,11.7868,0.0000,0.0000,2.0,0.0
699,0,147.2818,11.7868,0.0000,0.0000,2.0,0.0
700,0,147.4818,11.7868,0.0000,0.0000,2.0,0.0
701,0,147.6818,11.7868,0.0000,0.0000,2.0,0.0
702,0,147.8818,11.7868,0.0000,0.0000,2.0,0.0
703,0,148.0818,11.7868,0.0000,0.0000,2.0,0.0
704,0,148.2818,11.7868,0.0000,0.0000,2.0,0.0
705,0,148.4818,11.7868,0.0000,0.0000,2.0,0.0
706,0,148.6818,11.7868,0.0000,0.0000,2.0,0.0
707,0,148.8818,11.7868,0.0000,0.0000,2.0,0.0
708,0,149.0818,11.7868,0.0000,0.0000,2.0,0.0
709,0,149.2818,11.7868,0.0000,0.0000,2.0,0.0
710,0,149.4818,11.7868,0.0000,0.0000,2.0,0.0
711,0,149.6818,11.7868,0.0000,0.0000,2.0,0.0
712,0,149.8818,11.7868,0.0000,0.0000,2.0,0.0
713,0,150.0818,11.7868,0.0000,0.0000,2.0,0.0
714,0,150.2818,11.7868,0.0000,0.0000,2.0,0.0
715,0,150.4818,11.7868,0.0000,0.0000,2.0,0.0
716,0,150.6818,11.7868,0.0000,0.0000,2.0,0.0
717,0,150.8818,11.7868,0.0000,0.0000,2.0,0.0
718,0,151.0818,11.7868,0.0000,0.0000,2.0,0.0
719,0,151.2818,11.7868,0.0000,0.0000,2.0,0.0
720,0,151.4818,11.7868,0.0000,0.0000,2.0,0.0
721,0,151.6818,11.7868,0.0000,0.0000,2.0,0.0
722,0,151.8818,11.7868,0.0000,0.0000,2.0,0.0
723,0,152.0818,11.7868,0.0000,0.0000,2.0,0.0
724,0,152.2818,11.7868,0.0000,0.0000,2.0,0.0
725,0,152.4818,11.7868,0.0000,0.0000,2.0,0.0
726,0,152.6818,11.7868,0.0000,0.0000,2.0,0.0
727,0,152.8818,11.7868,0.0000,0.0000,2.0,0.0
728,0,153.0818,11.7868,0.0000,0.0000,2.0,0.0
729,0,153.2818,11.7868,0.0000,0.0000,2.0,0.0
730,0,153.4818,11.7868,0.0000,0.0000,2.0,0.0
731,0,153.6818,11.7868,0.0000,0.0000,2.0,0.0
732,0,153.8818,11.7868,0.0000,0.0000,2.0,0.0
733,0,154.0818,11.7868,0.0000,0.0000,2.0,0.0
734,0,154.2818,11.7868,0.0000,0.0000,2.0,0.0
735,0,154.4818,11.7868,0.0000,0.0000,2.0,0.0
736,0,154.6818,11.7868,0.0000,0.0000,2.0,0.0
737,0,154.8818,11.7868,0.0000,0.0000,2.0,0.0
738,0,155.0818,11.7868,0.0000,0.0000,2.0,0.0
739,0,155.2818,11.7868,0.0000,0.0000,2.0,0.0
740,0,155.4818,11.7868,0.0000,0.0000,2.0,0.0
741,0,155.6818,11.7868,0.0000,0.0000,2.0,0.0
742,0,155.8818,11.7868,0.0000,0.0000,2.0,0.0
743,0,156.0818,11.7868,0.0000,0.0000,2.0,0.0
744,0,156.2818,11.7868,0.0000,0.0000,2.0,0.0
745,0,156.4818,11.7868,0.0000,0.0000,2.0,0.0
746,0,156.6818,11.7868,0.0000,0.0000,2.0,0.0
747,0,156.8818,11.7868,0.0000,0.0000,2.0,0.0
748,0,157.0818,11.7868,0.0000,0.0000,2.0,0.0
749,0,157.2818,11.7868,0.0000,0.0000,2.0,0.0
750,0,157.4818,11.7868,0.0000,0.0000,2.0,0.0
751,0,157.6818,11.7868,0.0000,0.0000,2.0,0.0
752,0,157.8818,11.7868,0.0000,0.0000,2.0,0.0
753,0,158.0818,11.7868,0.0000,0.0000,2.0,0.0
754,0,158.2818,11.7868,0.0000,0.0000,2.0,0.0
755,0,158.4818,11.7868,0.0000,0.0000,2.0,0.0
756,0,158.6818,11.7868,0.0000,0.0000,2.0,0.0
757,0,158.8818,11.7868,0.0000,0.0000,2.0,0.0
758,0,159.0818,11.7868,0.0000,0.0000,2.0,0.0
759,0,159.2818,11.7868,0.0000,0.0000,2.0,0.0
760,0,159.4818,11.7868,0.0000,0.0000,2.0,0.0
761,0,159.6818,11.7868,0.0000,0.0000,2.0,0.0
762,0,159.8818,11.7868,0.0000,0.0000,2.0,0.0
763,0,160.0818,11.7868,0.0000,0.0000,2.0,0.0
764,0,160.2818,11.7868,0.0000,0.0000,2.0,0.0
765,0,160.4818,11.7868,0.0000,0.0000,2.0,0.0
766,0,160.6818,11.7868,0.0000,0.0000,2.0,0.0
767,0,160.8818,11.7868,0.0000,0.0000,2.0,0.0
768,0,161.0818,11.7868,0.0000,0.0000,2.0,0.0
769,0,161.2818,11.7868,0.0000,0.0000,2.0,0.0
770,0,161.4818,11.7868,0.0000,0.0000,2.0,0.0
771,0,161.6818,11.7868,0.0000,0.0000,2.0,0.0
772,0,161.8818,11.7868,0.0000,0.0000,2.0,0.0
773,0,162.0818,11.7868,0.0000,0.0000,2.0,0.0
774,0,162.2818,11.7868,0.0000,0.0000,2.0,0.0
775,0,162.4818,11.7868,0.0000,0.0000,2.0,0.0
776,0,162.6818,11.7868,0.0000,0.0000,2.0,0.0
777,0,162.8818,11.7868,0.0000,0.0000,2.0,0.0
778,0,163.0818,11.7868,0.0000,0.0000,2.0,0.0
779,0,163.2818,11.7868,0.0000,0.0000,2.0,0.0
780,0,163.4818,11.7868,0.0000,0.0000,2.0,0.0
781,0,163.6818,11.7868,0.0000,0.0000,2.0,0.0
782,0,163.8818,11.7868,0.0000,0.0000,2.0,0.0
783,0,164.0818,11.7868,0.0000,0.0000,2.0,0.0
784,0,164.2818,11.7868,0.0000,0.0000,2.0,0.0
785,0,164.4818,11.7868,0.0000,0.0000,2.0,0.0
786,0,164.6818,11.7868,0.0000,0.0000,2.0,0.0
787,0,164.8818,11.7868,0.0000,0.0000,2.0,0.0
788,0,165.0818,11.7868,0.0000,0.0000,2.0,0.0
789,0,165.2818,11.7868,0.0000,0.0000,2.0,0.0
790,0,165.4818,11.7868,0.0000,0.0000,2.0,0.0
791,0,165.6818,11.7868,0.0000,0.0000,2.0,0.0
792,0,165.8818,11.7868,0.0000,0.0000,2.0,0.0
793,0,166.0818,11.7868,0.0000,0.0000,2.0,0.0
794,0,166.2818,11.7868,0.0000,0.0000,2.0,0.0
795,0,166.4818,11.7868,0.0000,0.0000,2.0,0.0
796,0,166.6818,11.7868,0.0000,0.0000,2.0,0.0
797,0,166.8818,11.7868,0.0000,0.0000,2.0,0.0
798,0,167.0818,11.7868,0.0000,0.0000,2.0,0.0
799,0,167.2818,11.7868,0.0000,0.0000,2.0,0.0
800,0,167.4818,11.7868,0.0000,0.0000,2.0,0.0
801,0,167.6818,11.7868,0.0000,0.0000,2.0,0.0
802,0,167.8818,11.7868,0.0000,0.0000,2.0,0.0
803,0,168.0818,11.7868,0.0000,0.0000,2.0,0.0
804,0,168.2818,11.7868,0.0000,0.0000,2.0,0.0
805,0,168.4818,11.7868,0.0000,0.0000,2.0,0.0
806,0,168.6818,11.7868,0.0000,0.0000,2.0,0.0
807,0,168.8818,11.7868,0.0000,0.0000,2.0,0.0
808,0,169.0818,11.7868,0.0000,0.0000,2.0,0.0
809,0,169.2818,11.7868,0.0000,0.0000,2.0,0.0
810,0,169.4818,11.7868,0.0000,0.0000,2.0,0.0
811,0,169.6818,11.7868,0.0000,0.0000,2.0,0.0
812,0,169.8818,11.7868,0.0000,0.0000,2.0,0.0
813,0,170.0818,11.7868,0.0000,0.0000,2.0,0.0
814,0,170.2818,11.7868,0.0000,0.0000,2.0,0.0
815,0,170.4818,11.7868,0.0000,0.0000,2.0,0.0
816,0,170.6818,11.7868,0.0000,0.0000,2.0,0.0
817,0,170.8818,11.7868,0.0000,0.0000,2.0,0.0
818,0,171.0818,11.7868,0.0000,0.0000,2.0,0.0
819,0,171.2818,11.7868,0.0000,0.0000,2.0,0.0
820,0,171.4818,11.7868,0.0000,0.0000,2.0,0.0
821,0,171.6818,11.7868,0.0000,0.0000,2.0,0.0
822,0,171.8818,11.7868,0.0000,0.0000,2.0,0.0
823,0,172.0818,11.7868,0.0000,0.0000,2.0,0.0
824,0,172.2818,11.7868,0.0000,0.0000,2.0,0.0
825,0,172.4818,11.7868,0.0000,0.0000,2.0,0.0
826,0,172.6818,11.7868,0.0000,0.0000,2.0,0.0
827,0,172.8818,11.7868,0.0000,0.0000,2.0,0.0
828,0,173.0818,11.7868,0.0000,0.0000,2.0,0.0
829,0,173.2818,11.7868,0.0000,0.0000,2.0,0.0
830,0,173.4818,11.7868,0.0000,0.0000,2.0,0.0
831,0,173.6818,11.7868,0.0000,0.0000,2.0,0.0
832,0,173.8818,11.7868,0.0000,0.0000,2.0,0.0
833,0,174.0818,11.7868,0.0000,0.0000,2.0,0.0
834,0,174.2818,11.7868,0.0000,0.0000,2.0,0.0
835,0,174.4818,11.7868,0.0000,0.0000,2.0,0.0
836,0,174.6818,11.7868,0.0000,0.0000,2.0,0.0
837,0,174.8818,11.7868,0.0000,0.0000,2.0,0.0
838,0,175.0818,11.7868,0.0000,0.0000,2.0,0.0
839,0,175.2818,11.7868,0.0000,0.0000,2.0,0.0
840,0,175.4818,11.7868,0.0000,0.0000,2.0,0.0
841,0,175.6818,11.7868,0.0000,0.0000,2.0,0.0
842,0,175.8818,11.7868,0.0000,0.0000,2.0,0.0
843,0,176.0818,11.7868,0.0000,0.0000,2.0,0.0
844,0,176.2818,11.7868,0.0000,0.0000,2.0,0.0
845,0,176.4818,11.7868,0.0000,0.0000,2.0,0.0
846,0,176.6818,11.7868,0.0000,0.0000,2.0,0.0
847,0,176.8818,11.7868,0.0000,0.0000,2.0,0.0
848,0,177.0818,11.7868,0.0000,0.0000,2.0,0.0
849,0,177.2818,11.7868,0.0000,0.0000,2.0,0.0
850,0,177.4818,11.7868,0.0000,0.0000,2.0,0.0
851,0,177.6818,11.7868,0.0000,0.0000,2.0,0.0
852,0,177.8818,11.7868,0.0000,0.0000,2.0,0.0
853,0,178.0818,11.7868,0.0000,0.0000,2.0,0.0
854,0,178.2818,11.7868,0.0000,0.0000,2.0,0.0
855,0,178.4818,11.7868,0.0000,0.0000,2.0,0.0
856,0,178.6818,11.7868,0.0000,0.0000,2.0,0.0
857,0,178.8818,11.7868,0.0000,0.0000,2.0,0.0
858,0,179.0818,11.7868,0.0000,0.0000,2.0,0.0
859,0,179.2818,11.7868,0.0000,0.0000,2.0,0.0
860,0,179.4818,11.7868,0.0000,0.0000,2.0,0.0
861,0,179.6818,11.7868,0.0000,0.0000,2.0,0.0
862,0,179.8818,11.7868,0.0000,0.0000,2.0,0.0
863,0,180.0818,11.7868,0.0000,0.0000,2.0,0.0
864,0,180.2818,11.7868,0.0000,0.0000,2.0,0.0
865,0,180.4818,11.7868,0.0000,0.0000,2.0,0.0
