frame_id,t,d_worker,d_stop,h_or_ttc,mu,vel_before,vel_after,scale,rule
54,5.400000,14.205638,0.654842,6.775398,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
55,5.500000,14.008931,0.654842,6.677044,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
56,5.600000,13.813044,0.654842,6.579101,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
57,5.700000,13.618009,0.654842,6.481583,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
58,5.800000,13.423865,0.654842,6.384511,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
59,5.900000,13.230653,0.654842,6.287905,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
60,6.000000,13.038411,0.654842,6.191784,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
61,6.100000,12.847185,0.654842,6.096171,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
62,6.200000,12.657021,0.654842,6.001089,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
63,6.300000,12.467966,0.654842,5.906562,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
64,6.400000,12.280072,0.654842,5.812615,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
65,6.500000,12.093394,0.654842,5.719276,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
66,6.600000,11.907989,0.654842,5.626573,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
67,6.700000,11.723915,0.654842,5.534536,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
68,6.800000,11.541239,0.654842,5.443198,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
69,6.900000,11.360025,0.654842,5.352592,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
70,7.000000,11.180348,0.654842,5.262753,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
71,7.100000,11.002281,0.654842,5.173719,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
72,7.200000,10.825904,0.654842,5.085531,0.800000,2.000000,2.000000,1.000000,TTC >= 5s
73,7.300000,10.651299,0.654305,5.001451,0.800000,2.000000,1.998819,0.999409,TTC < 5s
74,7.400000,10.478674,0.628785,5.071397,0.800000,1.998819,1.942244,0.971696,TTC < 5s
75,7.500000,10.313491,0.624835,5.011184,0.800000,1.942244,1.933406,0.995450,TTC < 5s
76,7.600000,10.151176,0.604042,5.060740,0.800000,1.933406,1.886510,0.975744,TTC < 5s
77,7.700000,9.995483,0.598020,5.017848,0.800000,1.886510,1.872808,0.992737,TTC < 5s
78,7.800000,9.843272,0.580752,5.052617,0.800000,1.872808,1.833212,0.978858,TTC < 5s
79,7.900000,9.697100,0.573584,5.022190,0.800000,1.833212,1.816641,0.990960,TTC < 5s
80,8.000000,9.554829,0.558994,5.046315,0.800000,1.816641,1.782654,0.981292,TTC < 5s
81,8.100000,9.418186,0.551315,5.024782,0.800000,1.782654,1.764628,0.989888,TTC < 5s
82,8.200000,9.285725,0.538805,5.041303,0.800000,1.764628,1.735051,0.983239,TTC < 5s
83,8.300000,9.158598,0.531041,5.026063,0.800000,1.735051,1.716563,0.989344,TTC < 5s
84,8.400001,9.035835,0.520194,5.037184,0.800000,1.716563,1.690556,0.984849,TTC < 5s
