ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.251143,7,0.027837,0.490933,0.036410,0,0
0,2,-4.750000,-13.750000,14.438001,3,0.045826,0.240557,0.030846,0,0
0,3,-4.750000,-13.250000,14.337167,6,0.044444,0.447233,0.030555,0,0
0,5,-4.750000,-12.250000,13.146001,3,0.046587,0.152970,0.027282,0,0
0,6,-4.750000,-11.750000,12.697500,4,0.057633,0.321681,0.026123,0,0
0,7,-4.750000,-11.250000,12.498285,7,0.049101,0.494751,0.025621,0,0
0,8,-4.750000,-10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,19,-4.750000,-5.250000,6.954334,3,1.000000,0.256758,0.014836,0,0
0,20,-4.750000,-4.750000,7.053601,10,0.358226,0.619015,0.014975,0,0
0,21,-4.750000,-4.250000,6.521667,3,1.000000,0.258725,0.014253,0,0
0,22,-4.750000,-3.750000,6.070539,13,0.265306,0.708085,0.013685,0,0
0,23,-4.750000,-3.250000,5.919250,4,0.287380,0.327537,0.013504,0,0
0,24,-4.750000,-2.750000,5.781245,49,0.843540,0.969683,0.013342,0,0
0,25,-4.750000,-2.250000,5.576304,92,0.667236,0.983969,0.013110,0,0
0,26,-4.750000,-1.750000,5.426600,175,1.000000,0.986069,0.012945,0,0
0,27,-4.750000,-1.250000,5.261018,160,1.000000,0.988126,0.012768,0,0
0,28,-4.750000,-0.750000,5.184828,170,0.125431,0.998132,0.012688,0,0
0,29,-4.750000,-0.250000,5.105106,150,0.181601,0.998219,0.012606,0,0
0,30,-4.750000,0.250000,5.127879,166,0.213232,0.998233,0.012630,0,0
0,31,-4.750000,0.750000,5.187231,151,0.172850,0.998149,0.012691,0,0
0,32,-4.750000,1.250000,5.240880,221,1.000000,0.991065,0.012747,0,0
0,33,-4.750000,1.750000,5.261071,140,0.979532,0.987485,0.012768,0,0
0,34,-4.750000,2.250000,5.485416,137,0.795529,0.992979,0.013009,0,0
0,35,-4.750000,2.750000,5.592728,33,0.119547,0.960324,0.013128,0,0
0,36,-4.750000,3.250000,6.101072,14,0.017853,0.747125,0.013722,0,0
1,1,-4.250000,-14.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,2,-4.250000,-13.750000,14.416301,10,0.040017,0.596728,0.030783,0,0
1,5,-4.250000,-12.250000,13.117889,9,0.060923,0.578642,0.027208,0,0
1,8,-4.250000,-10.750000,11.611572,7,0.079684,0.493968,0.023483,0,0
1,11,-4.250000,-9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,18,-4.250000,-5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,19,-4.250000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,20,-4.250000,-4.750000,6.436601,5,0.540884,0.384216,0.014143,0,0
1,21,-4.250000,-4.250000,6.086857,7,0.678301,0.497930,0.013705,0,0
1,22,-4.250000,-3.750000,5.749250,4,1.000000,0.325977,0.013305,0,0
1,23,-4.250000,-3.250000,5.485167,6,0.373304,0.448475,0.013009,0,0
1,24,-4.250000,-2.750000,5.052751,8,0.148664,0.540336,0.012553,0,0
1,25,-4.250000,-2.250000,4.913946,73,0.452116,0.961925,0.012415,0,0
1,26,-4.250000,-1.750000,4.714775,137,1.000000,0.950978,0.012223,0,0
1,27,-4.250000,-1.250000,4.554149,101,0.665596,0.959238,0.012074,0,0
1,28,-4.250000,-0.750000,4.464748,123,0.598076,0.982377,0.011993,0,0
1,29,-4.250000,-0.250000,4.403324,133,0.196637,0.994087,0.011939,0,0
1,30,-4.250000,0.250000,4.394831,119,0.173015,0.985886,0.011931,0,0
1,31,-4.250000,0.750000,4.464767,120,0.150009,0.989110,0.011993,0,0
1,32,-4.250000,1.250000,4.579713,132,0.821784,0.991817,0.012097,0,0
1,33,-4.250000,1.750000,4.705069,133,0.818964,0.981759,0.012214,0,0
1,34,-4.250000,2.250000,4.876759,87,0.658705,0.984405,0.012378,0,0
1,35,-4.250000,2.750000,5.151620,21,0.099519,0.858122,0.012654,0,0
1,44,-4.250000,7.250000,8.430084,12,0.512731,0.688800,0.017107,0,0
1,45,-4.250000,7.750000,8.898335,18,0.200013,0.815767,0.017918,0,0
1,46,-4.250000,8.250000,9.244751,4,0.675962,0.320880,0.018547,0,0
1,47,-4.250000,8.750000,9.719713,7,0.339462,0.494652,0.019447,0,0
1,48,-4.250000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,1,-3.750000,-14.250000,14.720500,8,0.051116,0.527795,0.031669,0,0
2,2,-3.750000,-13.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,4,-3.750000,-12.750000,13.348750,4,0.067895,0.318278,0.027819,0,0
2,5,-3.750000,-12.250000,13.012445,9,0.064849,0.572114,0.026932,0,0
2,7,-3.750000,-11.250000,11.735333,6,0.053061,0.436606,0.023772,0,0
2,8,-3.750000,-10.750000,11.498501,4,0.063690,0.303393,0.023222,0,0
2,9,-3.750000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,10,-3.750000,-9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,17,-3.750000,-6.250000,7.283751,4,0.040142,0.326907,0.015305,0,0
2,18,-3.750000,-5.750000,6.924667,3,1.000000,0.256892,0.014795,0,0
2,19,-3.750000,-5.250000,6.524667,3,1.000000,0.257300,0.014257,0,0
2,20,-3.750000,-4.750000,6.181000,8,0.396289,0.520576,0.013820,0,0
2,21,-3.750000,-4.250000,5.762000,5,0.691576,0.391192,0.013320,0,0
2,22,-3.750000,-3.750000,5.534000,5,0.356457,0.379473,0.013063,0,0
2,23,-3.750000,-3.250000,5.060750,4,0.107253,0.328074,0.012561,0,0
2,24,-3.750000,-2.750000,4.735026,39,0.497459,0.927077,0.012242,0,0
2,25,-3.750000,-2.250000,4.494642,120,0.527965,0.958885,0.012020,0,0
2,26,-3.750000,-1.750000,4.356000,149,1.000000,0.966741,0.011897,0,0
2,27,-3.750000,-1.250000,4.235381,76,0.979917,0.944108,0.011794,0,0
