ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,2,-4.750000,-13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,3,-4.750000,-13.250000,14.224751,4,0.030366,0.319985,0.030234,0,0
0,5,-4.750000,-12.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,6,-4.750000,-11.750000,12.794168,6,0.033967,0.444888,0.026369,0,0
0,7,-4.750000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,8,-4.750000,-10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,9,-4.750000,-10.250000,11.658168,6,0.054515,0.441344,0.023591,0,0
0,10,-4.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,11,-4.750000,-9.250000,10.520334,3,0.034003,0.257374,0.021068,0,0
0,12,-4.750000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,15,-4.750000,-7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,19,-4.750000,-5.250000,7.433801,5,0.220572,0.364585,0.015526,0,0
0,20,-4.750000,-4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,21,-4.750000,-4.250000,6.922000,3,0.073754,0.249532,0.014791,0,0
0,22,-4.750000,-3.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,23,-4.750000,-3.250000,6.009000,3,1.000000,0.257717,0.013611,0,0
0,24,-4.750000,-2.750000,5.714334,9,0.094101,0.592639,0.013265,0,0
0,25,-4.750000,-2.250000,5.519407,200,1.000000,0.990020,0.013046,0,0
0,26,-4.750000,-1.750000,5.339002,138,0.833139,0.984896,0.012850,0,0
0,27,-4.750000,-1.250000,5.209332,151,1.000000,0.986330,0.012714,0,0
0,28,-4.750000,-0.750000,5.194728,148,0.264396,0.998110,0.012699,0,0
0,29,-4.750000,-0.250000,5.033844,173,0.446022,0.991846,0.012534,0,0
0,30,-4.750000,0.250000,5.077608,170,0.182358,0.998046,0.012578,0,0
0,31,-4.750000,0.750000,5.233830,135,0.200088,0.997433,0.012739,0,0
0,32,-4.750000,1.250000,5.272702,171,0.536834,0.997878,0.012780,0,0
0,33,-4.750000,1.750000,5.353837,166,1.000000,0.995029,0.012866,0,0
0,34,-4.750000,2.250000,5.511825,131,1.000000,0.993028,0.013038,0,0
0,35,-4.750000,2.750000,5.762396,132,1.000000,0.966005,0.013321,0,0
0,36,-4.750000,3.250000,6.105593,54,0.987278,0.988250,0.013728,0,0
0,37,-4.750000,3.750000,6.298018,57,0.550177,0.984737,0.013967,0,0
0,38,-4.750000,4.250000,6.729282,57,0.519456,0.984212,0.014528,0,0
0,39,-4.750000,4.750000,7.129250,56,0.743086,0.971871,0.015083,0,0
0,40,-4.750000,5.250000,7.446335,12,0.658471,0.683331,0.015545,0,0
0,41,-4.750000,5.750000,7.877250,4,0.544410,0.329136,0.016205,0,0
0,42,-4.750000,6.250000,7.885250,4,0.056642,0.324118,0.016218,0,0
0,43,-4.750000,6.750000,8.409778,9,0.347048,0.584642,0.017072,0,0
1,2,-4.250000,-13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,3,-4.250000,-13.250000,14.042003,3,0.022371,0.236057,0.029718,0,0
1,5,-4.250000,-12.250000,13.023168,6,0.038891,0.428512,0.026960,0,0
1,7,-4.250000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,10,-4.250000,-9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,11,-4.250000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,18,-4.250000,-5.750000,7.196667,3,1.000000,0.257420,0.015179,0,0
1,19,-4.250000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,20,-4.250000,-4.750000,6.360000,4,1.000000,0.319898,0.014045,0,0
1,21,-4.250000,-4.250000,6.113333,3,0.118855,0.256986,0.013737,0,0
1,22,-4.250000,-3.750000,5.702401,5,0.226101,0.383302,0.013252,0,0
1,23,-4.250000,-3.250000,5.326438,16,0.356769,0.730134,0.012837,0,0
1,24,-4.250000,-2.750000,5.113667,42,0.514252,0.957245,0.012615,0,0
