ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,19,-4.750000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,20,-4.750000,-4.750000,6.942000,20,0.062316,0.861737,0.014819,0,0
0,21,-4.750000,-4.250000,6.600985,60,0.545097,0.983651,0.014357,0,0
0,22,-4.750000,-3.750000,6.325882,117,0.867333,0.988554,0.014002,0,0
0,23,-4.750000,-3.250000,6.065369,87,0.180129,0.997056,0.013679,0,0
0,30,-4.750000,0.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,31,-4.750000,0.750000,5.406667,3,0.122555,0.255472,0.012923,0,0
0,32,-4.750000,1.250000,5.297909,33,1.000000,0.910025,0.012807,0,0
0,33,-4.750000,1.750000,5.352229,230,1.000000,0.958942,0.012865,0,0
0,34,-4.750000,2.250000,5.393565,181,1.000000,0.948928,0.012909,0,0
0,35,-4.750000,2.750000,5.795393,79,1.000000,0.928605,0.013359,0,0
0,36,-4.750000,3.250000,6.093040,50,1.000000,0.966422,0.013713,0,0
0,37,-4.750000,3.750000,6.307701,50,1.000000,0.964894,0.013979,0,0
0,38,-4.750000,4.250000,6.660444,9,1.000000,0.591717,0.014436,0,0
0,39,-4.750000,4.750000,6.689501,6,0.778177,0.448288,0.014475,0,0
0,40,-4.750000,5.250000,7.103112,9,0.556794,0.587297,0.015045,0,0
0,41,-4.750000,5.750000,7.524100,10,1.000000,0.599348,0.015661,0,0
0,42,-4.750000,6.250000,7.880637,11,1.000000,0.613343,0.016210,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,20,-4.250000,-4.750000,6.368334,3,0.099869,0.208618,0.014056,0,0
1,21,-4.250000,-4.250000,6.096454,11,0.258998,0.629776,0.013717,0,0
1,22,-4.250000,-3.750000,5.765733,56,0.933503,0.972323,0.013324,0,0
1,23,-4.250000,-3.250000,5.470016,67,0.719646,0.960023,0.012992,0,0
1,24,-4.250000,-2.750000,5.188222,18,0.279413,0.807489,0.012692,0,0
1,33,-4.250000,1.750000,4.917062,16,1.000000,0.709163,0.012418,0,0
1,34,-4.250000,2.250000,4.893761,96,1.000000,0.845825,0.012395,0,0
1,35,-4.250000,2.750000,5.061703,117,1.000000,0.898915,0.012562,0,0
1,36,-4.250000,3.250000,5.409084,36,1.000000,0.828186,0.012926,0,0
1,37,-4.250000,3.750000,5.718348,23,0.913272,0.724210,0.013270,0,0
1,38,-4.250000,4.250000,6.052429,7,0.435507,0.471489,0.013663,0,0
1,39,-4.250000,4.750000,6.401637,11,1.000000,0.627387,0.014098,0,0
1,40,-4.250000,5.250000,6.817334,3,1.000000,0.255252,0.014648,0,0
1,41,-4.250000,5.750000,7.014750,4,1.000000,0.326940,0.014921,0,0
1,44,-4.250000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,47,-4.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,48,-4.250000,9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,51,-4.250000,10.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,52,-4.250000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,16,-3.750000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,17,-3.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,19,-3.750000,-5.250000,6.425917,12,0.154019,0.685617,0.014129,0,0
2,20,-3.750000,-4.750000,6.166750,16,0.201204,0.772467,0.013803,0,0
2,21,-3.750000,-4.250000,5.558334,3,1.000000,0.258052,0.013090,0,0
2,22,-3.750000,-3.750000,5.288181,50,0.354341,0.972680,0.012796,0,0
2,23,-3.750000,-3.250000,5.067251,168,1.000000,0.976582,0.012568,0,0
2,24,-3.750000,-2.750000,4.886300,20,0.089742,0.860555,0.012388,0,0
2,34,-3.750000,2.250000,4.528431,95,1.000000,0.675721,0.012051,0,0
2,35,-3.750000,2.750000,4.741053,57,1.000000,0.834481,0.012248,0,0
2,36,-3.750000,3.250000,5.019114,35,1.000000,0.875870,0.012519,0,0
2,37,-3.750000,3.750000,5.357372,35,0.841617,0.897860,0.012870,0,0
2,38,-3.750000,4.250000,5.699706,17,0.752702,0.768003,0.013249,0,0
2,39,-3.750000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,40,-3.750000,5.250000,6.513334,6,0.922205,0.432381,0.014242,0,0
2,41,-3.750000,5.750000,6.933001,8,1.000000,0.537732,0.014807,0,0
2,46,-3.750000,8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,47,-3.750000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,48,-3.750000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,49,-3.750000,9.750000,10.436000,3,1.000000,0.246240,0.020891,0,0
3,19,-3.250000,-5.250000,6.259333,6,0.140058,0.449241,0.013918,0,0
3,20,-3.250000,-4.750000,5.828601,5,0.360718,0.388621,0.013397,0,0
3,21,-3.250000,-4.250000,5.445435,23,0.260436,0.872941,0.012965,0,0
3,22,-3.250000,-3.750000,4.985271,85,0.666720,0.946767,0.012485,0,0
3,23,-3.250000,-3.250000,4.776511,149,0.835151,0.984785,0.012282,0,0
3,24,-3.250000,-2.750000,4.535710,38,0.085252,0.972188,0.012057,0,0
3,33,-3.250000,1.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
