ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,6,-4.750000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,19,-4.750000,-5.250000,7.567143,7,0.198818,0.479162,0.015726,0,0
0,20,-4.750000,-4.750000,7.190166,12,0.828736,0.674131,0.015170,0,0
0,21,-4.750000,-4.250000,6.713500,26,0.918640,0.912014,0.014507,0,0
0,22,-4.750000,-3.750000,6.316750,28,1.000000,0.927375,0.013990,0,0
0,23,-4.750000,-3.250000,5.967876,64,0.659999,0.985573,0.013562,0,0
0,24,-4.750000,-2.750000,5.741957,141,1.000000,0.973333,0.013297,0,0
0,25,-4.750000,-2.250000,5.610658,114,0.374210,0.991945,0.013148,0,0
0,26,-4.750000,-1.750000,5.513087,46,0.808372,0.970835,0.013039,0,0
0,27,-4.750000,-1.250000,5.403000,7,1.000000,0.501282,0.012919,0,0
0,29,-4.750000,-0.250000,4.920000,9,1.000000,0.537919,0.012421,0,0
0,32,-4.750000,1.250000,5.270778,86,1.000000,0.971976,0.012778,0,0
0,33,-4.750000,1.750000,5.332139,131,1.000000,0.983473,0.012843,0,0
0,34,-4.750000,2.250000,5.614380,129,1.000000,0.944412,0.013152,0,0
0,35,-4.750000,2.750000,5.765230,74,1.000000,0.967975,0.013324,0,0
0,36,-4.750000,3.250000,6.087468,45,1.000000,0.915638,0.013706,0,0
0,37,-4.750000,3.750000,6.441834,48,1.000000,0.953426,0.014150,0,0
0,38,-4.750000,4.250000,6.540499,40,1.000000,0.945457,0.014278,0,0
0,39,-4.750000,4.750000,6.927000,26,0.550267,0.909571,0.014798,0,0
0,40,-4.750000,5.250000,7.094167,18,1.000000,0.805432,0.015033,0,0
0,41,-4.750000,5.750000,7.627667,9,0.459255,0.586017,0.015818,0,0
0,42,-4.750000,6.250000,7.936000,15,0.723917,0.753995,0.016298,0,0
0,43,-4.750000,6.750000,8.279334,3,0.586979,0.257787,0.016855,0,0
0,44,-4.750000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,11,-4.250000,-9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,12,-4.250000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,22,-4.250000,-3.750000,5.740475,19,0.915997,0.758743,0.013295,0,0
1,23,-4.250000,-3.250000,5.464458,94,1.000000,0.913844,0.012986,0,0
1,24,-4.250000,-2.750000,5.119082,109,1.000000,0.941048,0.012620,0,0
1,25,-4.250000,-2.250000,4.972999,80,0.734438,0.967330,0.012473,0,0
1,26,-4.250000,-1.750000,4.751800,5,0.023013,0.388481,0.012258,0,0
1,27,-4.250000,-1.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,32,-4.250000,1.250000,4.555033,31,0.271272,0.937535,0.012075,0,0
1,33,-4.250000,1.750000,4.682604,141,0.999965,0.963353,0.012193,0,0
1,34,-4.250000,2.250000,4.817858,148,1.000000,0.882983,0.012321,0,0
1,35,-4.250000,2.750000,5.058099,61,1.000000,0.863432,0.012558,0,0
1,36,-4.250000,3.250000,5.388126,16,0.517696,0.765286,0.012903,0,0
1,37,-4.250000,3.750000,5.765201,5,1.000000,0.390788,0.013324,0,0
1,38,-4.250000,4.250000,6.080476,21,0.681606,0.808510,0.013697,0,0
1,39,-4.250000,4.750000,6.356143,14,0.780154,0.717359,0.014040,0,0
1,40,-4.250000,5.250000,6.754750,12,0.793651,0.674030,0.014563,0,0
1,41,-4.250000,5.750000,7.131001,5,0.918894,0.379249,0.015085,0,0
1,43,-4.250000,6.750000,8.014334,3,1.000000,0.255312,0.016423,0,0
1,44,-4.250000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,11,-3.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
