ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,2,-4.750000,-13.750000,14.609773,22,0.224071,0.878537,0.031345,0,0
0,5,-4.750000,-12.250000,13.122800,10,0.050491,0.604122,0.027221,0,0
0,6,-4.750000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,7,-4.750000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,8,-4.750000,-10.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,9,-4.750000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,12,-4.750000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,8.087534,15,0.558328,0.766335,0.016541,0,0
0,18,-4.750000,-5.750000,7.704429,7,0.079429,0.502245,0.015936,0,0
0,19,-4.750000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,20,-4.750000,-4.750000,7.189200,5,0.482682,0.391701,0.015168,0,0
0,21,-4.750000,-4.250000,6.533250,4,0.875144,0.322574,0.014268,0,0
0,22,-4.750000,-3.750000,6.308143,7,0.214770,0.499874,0.013979,0,0
0,23,-4.750000,-3.250000,5.893001,57,0.568737,0.963540,0.013473,0,0
0,24,-4.750000,-2.750000,5.678128,79,1.000000,0.971377,0.013224,0,0
0,25,-4.750000,-2.250000,5.480775,165,1.000000,0.948048,0.013004,0,0
0,26,-4.750000,-1.750000,5.504266,30,0.454136,0.942574,0.013030,0,0
0,27,-4.750000,-1.250000,5.357310,29,0.409258,0.940226,0.012870,0,0
0,28,-4.750000,-0.750000,4.909000,4,0.023462,0.328858,0.012410,0,0
0,29,-4.750000,-0.250000,5.083133,15,0.146910,0.769676,0.012584,0,0
0,30,-4.750000,0.250000,4.803000,9,0.020472,0.587962,0.012307,0,0
0,32,-4.750000,1.250000,5.154666,48,0.704753,0.987032,0.012657,0,0
0,33,-4.750000,1.750000,5.342818,148,1.000000,0.963460,0.012855,0,0
0,34,-4.750000,2.250000,5.449565,168,1.000000,0.948999,0.012970,0,0
0,35,-4.750000,2.750000,5.671782,78,1.000000,0.957519,0.013217,0,0
0,36,-4.750000,3.250000,6.014231,95,1.000000,0.956426,0.013617,0,0
0,37,-4.750000,3.750000,6.253611,18,1.000000,0.816320,0.013911,0,0
0,38,-4.750000,4.250000,6.557667,6,0.061988,0.447953,0.014300,0,0
0,39,-4.750000,4.750000,6.914091,11,0.160394,0.663624,0.014780,0,0
0,40,-4.750000,5.250000,7.110606,33,1.000000,0.802979,0.015056,0,0
0,41,-4.750000,5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,42,-4.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,1,-4.250000,-14.250000,14.715668,3,0.043814,0.166370,0.031655,0,0
1,2,-4.250000,-13.750000,14.551126,8,0.052108,0.534203,0.031174,0,0
1,4,-4.250000,-12.750000,13.450500,4,0.056676,0.269364,0.028092,0,0
1,5,-4.250000,-12.250000,12.955600,10,0.062988,0.599205,0.026785,0,0
1,8,-4.250000,-10.750000,11.757501,8,0.118085,0.533336,0.023824,0,0
1,16,-4.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,7.666667,3,0.509094,0.256524,0.015878,0,0
1,19,-4.250000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,20,-4.250000,-4.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,21,-4.250000,-4.250000,6.146916,12,0.445361,0.666013,0.013778,0,0
1,22,-4.250000,-3.750000,5.738588,17,0.274023,0.796219,0.013293,0,0
1,23,-4.250000,-3.250000,5.461720,57,1.000000,0.928496,0.012983,0,0
1,24,-4.250000,-2.750000,5.182595,84,1.000000,0.900013,0.012686,0,0
1,25,-4.250000,-2.250000,4.872633,158,1.000000,0.826268,0.012374,0,0
1,26,-4.250000,-1.750000,4.732833,66,0.346125,0.983255,0.012240,0,0
1,27,-4.250000,-1.250000,4.592135,52,0.127111,0.985209,0.012109,0,0
1,28,-4.250000,-0.750000,4.526000,4,0.605977,0.326066,0.012048,0,0
1,29,-4.250000,-0.250000,4.290801,5,0.335409,0.384701,0.011841,0,0
1,32,-4.250000,1.250000,4.645565,23,0.069864,0.886914,0.012158,0,0
1,33,-4.250000,1.750000,4.741779,118,1.000000,0.934260,0.012248,0,0
1,34,-4.250000,2.250000,4.877577,106,1.000000,0.809310,0.012379,0,0
1,35,-4.250000,2.750000,5.163824,51,1.000000,0.923355,0.012667,0,0
1,36,-4.250000,3.250000,5.357870,23,0.545399,0.875638,0.012871,0,0
1,37,-4.250000,3.750000,5.636223,9,1.000000,0.558511,0.013177,0,0
1,38,-4.250000,4.250000,6.154857,7,0.078187,0.497924,0.013788,0,0
1,39,-4.250000,4.750000,6.416667,3,1.000000,0.253301,0.014117,0,0
1,40,-4.250000,5.250000,6.781091,11,1.000000,0.470029,0.014598,0,0
1,41,-4.250000,5.750000,7.108917,12,0.928794,0.663072,0.015054,0,0
1,42,-4.250000,6.250000,7.671600,5,0.937930,0.391150,0.015885,0,0
2,0,-3.750000,-14.750000,15.712251,4,0.049034,0.260926,0.034687,0,0
2,2,-3.750000,-13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,4,-3.750000,-12.750000,13.387144,7,0.065960,0.455252,0.027922,0,0
2,5,-3.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,6,-3.750000,-11.750000,12.354335,3,0.084827,0.255921,0.025263,0,0
2,7,-3.750000,-11.250000,11.887125,8,0.101120,0.525402,0.024130,0,0
2,10,-3.750000,-9.750000,10.651555,9,1.000000,0.572120,0.021346,0,0
2,19,-3.750000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,20,-3.750000,-4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,21,-3.750000,-4.250000,5.685000,8,0.148239,0.540153,0.013232,0,0
2,22,-3.750000,-3.750000,5.351526,19,1.000000,0.809364,0.012864,0,0
2,23,-3.750000,-3.250000,5.028389,67,0.746551,0.918110,0.012528,0,0
2,24,-3.750000,-2.750000,4.785066,122,1.000000,0.894774,0.012290,0,0
2,25,-3.750000,-2.250000,4.471966,171,1.000000,0.892069,0.012000,0,0
2,26,-3.750000,-1.750000,4.372267,15,0.563355,0.768041,0.011912,0,0
2,27,-3.750000,-1.250000,4.151822,28,0.402810,0.915486,0.011724,0,0
2,29,-3.750000,-0.250000,3.939400,15,0.763425,0.664411,0.011552,0,0
2,30,-3.750000,0.250000,3.948200,5,0.202624,0.390216,0.011559,0,0
2,32,-3.750000,1.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,33,-3.750000,1.750000,4.261850,93,1.000000,0.914875,0.011816,0,0
2,34,-3.750000,2.250000,4.432407,98,1.000000,0.836762,0.011965,0,0
2,35,-3.750000,2.750000,4.717033,62,1.000000,0.816053,0.012225,0,0
2,36,-3.750000,3.250000,4.980312,45,0.909287,0.941800,0.012480,0,0
2,37,-3.750000,3.750000,5.265154,13,0.618180,0.652049,0.012772,0,0
2,38,-3.750000,4.250000,5.784667,42,0.958997,0.903955,0.013346,0,0
2,39,-3.750000,4.750000,5.912696,23,1.000000,0.715798,0.013496,0,0
2,40,-3.750000,5.250000,6.604538,26,1.000000,0.844503,0.014362,0,0
2,41,-3.750000,5.750000,6.800700,20,1.000000,0.764586,0.014625,0,0
2,42,-3.750000,6.250000,7.250200,5,0.190672,0.375316,0.015257,0,0
2,43,-3.750000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,0,-3.250000,-14.750000,15.722556,9,0.054051,0.568880,0.034720,0,0
3,2,-3.250000,-13.750000,13.992667,3,0.047049,0.203989,0.029579,0,0
