ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,5,-4.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,8,-4.750000,-10.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,9,-4.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,11,-4.750000,-9.250000,10.508667,6,0.022898,0.424851,0.021043,0,0
0,12,-4.750000,-8.750000,10.068334,3,0.308238,0.256843,0.020137,0,0
0,13,-4.750000,-8.250000,9.522500,16,0.197744,0.790040,0.019068,0,0
0,14,-4.750000,-7.750000,9.258616,13,0.200140,0.719149,0.018572,0,0
0,15,-4.750000,-7.250000,8.739000,6,0.317263,0.445978,0.017637,0,0
0,16,-4.750000,-6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,18,-4.750000,-5.750000,7.553728,11,0.142419,0.664025,0.015706,0,0
0,19,-4.750000,-5.250000,7.108462,13,0.255307,0.720883,0.015053,0,0
0,20,-4.750000,-4.750000,6.813461,13,0.371805,0.718099,0.014642,0,0
0,21,-4.750000,-4.250000,6.473273,55,0.616723,0.983112,0.014190,0,0
0,22,-4.750000,-3.750000,6.228684,95,1.000000,0.986303,0.013880,0,0
0,23,-4.750000,-3.250000,5.985635,140,0.937558,0.981265,0.013583,0,0
0,24,-4.750000,-2.750000,5.796733,134,1.000000,0.982267,0.013360,0,0
0,25,-4.750000,-2.250000,5.456010,169,1.000000,0.984566,0.012977,0,0
0,26,-4.750000,-1.750000,5.346080,200,1.000000,0.992969,0.012858,0,0
0,27,-4.750000,-1.250000,5.258388,201,0.552301,0.998070,0.012765,0,0
0,28,-4.750000,-0.750000,5.214715,161,0.171631,0.997820,0.012719,0,0
0,29,-4.750000,-0.250000,5.107922,178,0.095878,0.998015,0.012609,0,0
0,30,-4.750000,0.250000,5.091682,191,0.175214,0.997986,0.012593,0,0
0,31,-4.750000,0.750000,5.131240,183,0.255747,0.997863,0.012633,0,0
0,32,-4.750000,1.250000,5.166831,188,1.000000,0.986919,0.012670,0,0
0,33,-4.750000,1.750000,5.300595,182,1.000000,0.985779,0.012810,0,0
0,34,-4.750000,2.250000,5.401741,54,0.182579,0.992012,0.012918,0,0
0,35,-4.750000,2.750000,5.285750,4,0.121857,0.296678,0.012794,0,0
0,36,-4.750000,3.250000,5.760750,4,1.000000,0.295835,0.013319,0,0
0,37,-4.750000,3.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,38,-4.750000,4.250000,6.468612,36,0.510772,0.942765,0.014184,0,0
0,39,-4.750000,4.750000,6.964001,32,0.144477,0.949074,0.014850,0,0
0,40,-4.750000,5.250000,7.154072,14,0.136016,0.750763,0.015118,0,0
