ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,10,-4.750000,-9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,11,-4.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,13,-4.750000,-8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,15,-4.750000,-7.250000,8.901000,3,0.158903,0.257854,0.017923,0,0
0,16,-4.750000,-6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,18,-4.750000,-5.750000,7.345429,7,1.000000,0.492457,0.015396,0,0
0,19,-4.750000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,20,-4.750000,-4.750000,6.906626,8,0.509535,0.540023,0.014770,0,0
0,21,-4.750000,-4.250000,6.581201,5,0.285773,0.387140,0.014331,0,0
0,22,-4.750000,-3.750000,6.424667,3,0.716816,0.258677,0.014128,0,0
0,23,-4.750000,-3.250000,6.117400,5,0.412180,0.392885,0.013742,0,0
0,24,-4.750000,-2.750000,5.875773,22,0.616319,0.874181,0.013452,0,0
0,25,-4.750000,-2.250000,5.497228,79,0.715284,0.975424,0.013022,0,0
0,26,-4.750000,-1.750000,5.323983,179,1.000000,0.983059,0.012834,0,0
0,27,-4.750000,-1.250000,5.224838,117,1.000000,0.977984,0.012730,0,0
0,28,-4.750000,-0.750000,5.151670,143,1.000000,0.988268,0.012654,0,0
0,29,-4.750000,-0.250000,5.276381,110,0.048705,0.996804,0.012784,0,0
0,30,-4.750000,0.250000,5.119000,153,0.622747,0.994749,0.012620,0,0
0,31,-4.750000,0.750000,5.138990,150,0.651201,0.997604,0.012641,0,0
0,32,-4.750000,1.250000,5.229659,176,0.321036,0.997924,0.012735,0,0
0,33,-4.750000,1.750000,5.338619,169,0.698074,0.995139,0.012850,0,0
0,34,-4.750000,2.250000,5.493561,164,0.846156,0.989797,0.013018,0,0
0,35,-4.750000,2.750000,5.708866,141,0.516453,0.996360,0.013259,0,0
0,36,-4.750000,3.250000,5.871612,18,0.058145,0.832626,0.013448,0,0
0,41,-4.750000,5.750000,7.429376,8,0.066485,0.538942,0.015520,0,0
0,42,-4.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,18,-4.250000,-5.750000,7.160000,3,0.238434,0.256988,0.015127,0,0
1,19,-4.250000,-5.250000,6.701112,9,0.671314,0.516696,0.014490,0,0
1,20,-4.250000,-4.750000,6.501250,4,0.282203,0.321638,0.014227,0,0
1,21,-4.250000,-4.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,22,-4.250000,-3.750000,5.704000,7,0.023276,0.492275,0.013254,0,0
1,23,-4.250000,-3.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,24,-4.250000,-2.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,25,-4.250000,-2.250000,4.782500,72,0.864203,0.945916,0.012287,0,0
1,26,-4.250000,-1.750000,4.714621,153,1.000000,0.961947,0.012223,0,0
1,27,-4.250000,-1.250000,4.520072,153,1.000000,0.905867,0.012043,0,0
1,28,-4.250000,-0.750000,4.442884,95,0.885915,0.953489,0.011974,0,0
1,30,-4.250000,0.250000,4.407979,94,0.518355,0.980424,0.011943,0,0
1,31,-4.250000,0.750000,4.480500,88,0.659499,0.983777,0.012007,0,0
1,32,-4.250000,1.250000,4.586700,60,0.163793,0.989972,0.012104,0,0
1,33,-4.250000,1.750000,4.732362,122,0.581360,0.976835,0.012240,0,0
1,34,-4.250000,2.250000,4.913019,106,1.000000,0.971963,0.012414,0,0
