ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.232437,16,0.024214,0.779311,0.036349,0,0
0,2,-4.750000,-13.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,3,-4.750000,-13.250000,14.285071,14,0.044648,0.739838,0.030406,0,0
0,5,-4.750000,-12.250000,13.317441,25,0.039571,0.910079,0.027735,0,0
0,8,-4.750000,-10.750000,11.990479,25,0.098600,0.912321,0.024377,0,0
0,9,-4.750000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,11.115417,24,0.085227,0.903106,0.022355,0,0
0,12,-4.750000,-8.750000,10.079261,23,0.065701,0.893432,0.020159,0,0
0,13,-4.750000,-8.250000,9.671262,19,0.027912,0.848185,0.019353,0,0
0,14,-4.750000,-7.750000,9.400889,9,0.040133,0.589189,0.018838,0,0
0,15,-4.750000,-7.250000,8.944584,12,0.095860,0.695991,0.018001,0,0
0,16,-4.750000,-6.750000,8.481251,4,0.240885,0.328904,0.017193,0,0
0,17,-4.750000,-6.250000,7.903501,4,0.071680,0.310486,0.016247,0,0
0,18,-4.750000,-5.750000,7.619000,4,0.089901,0.328838,0.015805,0,0
0,19,-4.750000,-5.250000,7.255389,49,0.453203,0.981691,0.015264,0,0
0,20,-4.750000,-4.750000,6.918206,39,0.881717,0.940039,0.014786,0,0
0,21,-4.750000,-4.250000,6.471077,13,0.504098,0.698109,0.014187,0,0
0,22,-4.750000,-3.750000,6.359106,19,0.476055,0.836969,0.014044,0,0
0,23,-4.750000,-3.250000,5.915771,61,1.000000,0.919811,0.013500,0,0
0,24,-4.750000,-2.750000,5.782128,133,1.000000,0.921958,0.013343,0,0
0,25,-4.750000,-2.250000,5.555548,108,1.000000,0.979378,0.013086,0,0
0,26,-4.750000,-1.750000,5.373301,174,1.000000,0.991929,0.012887,0,0
0,27,-4.750000,-1.250000,5.337819,248,1.000000,0.986993,0.012849,0,0
0,28,-4.750000,-0.750000,5.217001,143,0.305825,0.997359,0.012722,0,0
0,29,-4.750000,-0.250000,5.221988,80,0.036511,0.997091,0.012727,0,0
0,30,-4.750000,0.250000,5.109796,93,0.088372,0.998051,0.012611,0,0
