ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,19,-4.750000,-5.250000,7.082834,12,0.086677,0.688744,0.015017,0,0
0,20,-4.750000,-4.750000,6.982846,13,0.089633,0.723097,0.014876,0,0
0,21,-4.750000,-4.250000,6.345000,3,0.588503,0.256605,0.014026,0,0
0,22,-4.750000,-3.750000,6.008501,8,0.040043,0.549818,0.013610,0,0
0,23,-4.750000,-3.250000,5.889226,31,0.173112,0.946706,0.013468,0,0
0,24,-4.750000,-2.750000,5.581519,54,0.277524,0.990815,0.013115,0,0
0,25,-4.750000,-2.250000,5.546994,163,0.855440,0.988728,0.013077,0,0
0,26,-4.750000,-1.750000,5.336940,131,0.296471,0.994271,0.012848,0,0
0,27,-4.750000,-1.250000,5.201831,184,1.000000,0.992414,0.012706,0,0
0,28,-4.750000,-0.750000,5.184070,175,0.372235,0.997564,0.012687,0,0
0,29,-4.750000,-0.250000,5.101449,165,1.000000,0.988020,0.012602,0,0
0,30,-4.750000,0.250000,5.251734,116,0.240671,0.997204,0.012758,0,0
0,31,-4.750000,0.750000,5.268585,145,0.612871,0.997318,0.012776,0,0
0,32,-4.750000,1.250000,5.120822,151,1.000000,0.979015,0.012622,0,0
0,33,-4.750000,1.750000,5.305464,151,1.000000,0.985798,0.012815,0,0
0,34,-4.750000,2.250000,5.545721,186,1.000000,0.984026,0.013076,0,0
0,35,-4.750000,2.750000,5.713447,112,0.619638,0.979259,0.013264,0,0
0,36,-4.750000,3.250000,5.871999,33,0.159695,0.957923,0.013448,0,0
0,37,-4.750000,3.750000,6.256937,16,0.086145,0.794306,0.013915,0,0
0,38,-4.750000,4.250000,6.405834,6,0.039441,0.449695,0.014103,0,0
0,39,-4.750000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,41,-4.750000,5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,42,-4.750000,6.250000,7.893250,8,0.718541,0.513181,0.016230,0,0
0,43,-4.750000,6.750000,8.443032,31,1.000000,0.826928,0.017128,0,0
0,44,-4.750000,7.250000,8.811142,35,1.000000,0.934876,0.017764,0,0
0,45,-4.750000,7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,19,-4.250000,-5.250000,6.790000,3,1.000000,0.251772,0.014610,0,0
1,20,-4.250000,-4.750000,6.335847,13,0.116409,0.719586,0.014014,0,0
1,21,-4.250000,-4.250000,5.988948,19,0.175416,0.831516,0.013587,0,0
1,22,-4.250000,-3.750000,5.719651,20,0.555118,0.835668,0.013271,0,0
1,23,-4.250000,-3.250000,5.450576,33,0.672837,0.902916,0.012971,0,0
1,24,-4.250000,-2.750000,5.085574,54,0.245452,0.961949,0.012586,0,0
1,25,-4.250000,-2.250000,4.870924,129,0.875817,0.974330,0.012373,0,0
1,26,-4.250000,-1.750000,4.673261,127,0.544355,0.991289,0.012184,0,0
1,27,-4.250000,-1.250000,4.540082,110,0.429813,0.993172,0.012061,0,0
1,28,-4.250000,-0.750000,4.493657,64,0.021209,0.992669,0.012019,0,0
1,29,-4.250000,-0.250000,4.394189,148,0.486186,0.975955,0.011931,0,0
1,30,-4.250000,0.250000,4.389080,25,0.356370,0.879782,0.011926,0,0
1,31,-4.250000,0.750000,4.497801,35,0.070654,0.963065,0.012023,0,0
1,32,-4.250000,1.250000,4.545001,110,0.542589,0.984128,0.012066,0,0
1,33,-4.250000,1.750000,4.744756,127,0.721687,0.968986,0.012251,0,0
1,34,-4.250000,2.250000,4.897394,130,0.737319,0.970896,0.012398,0,0
1,35,-4.250000,2.750000,5.105729,59,0.692815,0.941942,0.012607,0,0
1,36,-4.250000,3.250000,5.440883,68,0.592336,0.926986,0.012960,0,0
1,37,-4.250000,3.750000,5.683972,36,0.864063,0.939436,0.013231,0,0
1,38,-4.250000,4.250000,6.038236,68,0.676764,0.953271,0.013646,0,0
1,39,-4.250000,4.750000,6.277750,12,0.127641,0.690506,0.013941,0,0
1,40,-4.250000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,41,-4.250000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,42,-4.250000,6.250000,7.805001,4,0.898981,0.314636,0.016092,0,0
