ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,5,-4.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,6,-4.750000,-11.750000,12.855334,3,0.017772,0.242295,0.026526,0,0
0,7,-4.750000,-11.250000,12.433802,5,0.249828,0.390146,0.025460,0,0
0,8,-4.750000,-10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,9,-4.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,11,-4.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,13,-4.750000,-8.250000,9.799500,4,1.000000,0.328136,0.019603,0,0
0,14,-4.750000,-7.750000,9.359000,4,0.364877,0.326350,0.018759,0,0
0,15,-4.750000,-7.250000,8.932001,4,0.081630,0.327403,0.017978,0,0
0,16,-4.750000,-6.750000,8.511934,15,0.455283,0.767923,0.017245,0,0
0,17,-4.750000,-6.250000,7.953286,14,0.692011,0.729992,0.016325,0,0
0,18,-4.750000,-5.750000,7.452429,14,0.661393,0.732866,0.015554,0,0
0,19,-4.750000,-5.250000,7.252666,3,0.548914,0.258331,0.015260,0,0
0,20,-4.750000,-4.750000,6.800628,35,0.443882,0.949222,0.014625,0,0
0,21,-4.750000,-4.250000,6.635727,11,0.204553,0.665323,0.014403,0,0
0,23,-4.750000,-3.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,24,-4.750000,-2.750000,6.059286,7,0.289961,0.492849,0.013671,0,0
0,25,-4.750000,-2.250000,5.528186,92,0.281406,0.989164,0.013056,0,0
0,26,-4.750000,-1.750000,5.323288,216,1.000000,0.991677,0.012834,0,0
0,27,-4.750000,-1.250000,5.227476,156,0.901655,0.985762,0.012733,0,0
0,28,-4.750000,-0.750000,5.240794,160,0.781934,0.991960,0.012747,0,0
0,29,-4.750000,-0.250000,5.261651,20,0.014301,0.863174,0.012768,0,0
0,30,-4.750000,0.250000,5.145386,132,0.240811,0.995958,0.012647,0,0
0,31,-4.750000,0.750000,5.353890,45,0.133014,0.986607,0.012866,0,0
0,32,-4.750000,1.250000,5.326927,96,0.439274,0.997738,0.012838,0,0
0,33,-4.750000,1.750000,5.405001,176,0.709467,0.991244,0.012921,0,0
0,34,-4.750000,2.250000,5.568541,139,0.351402,0.993731,0.013101,0,0
0,35,-4.750000,2.750000,5.824633,172,0.906581,0.987429,0.013393,0,0
0,36,-4.750000,3.250000,6.079080,89,0.835024,0.974038,0.013696,0,0
0,37,-4.750000,3.750000,6.289023,44,0.415890,0.976747,0.013955,0,0
0,38,-4.750000,4.250000,6.820375,16,0.720090,0.769791,0.014652,0,0
0,40,-4.750000,5.250000,7.034429,7,0.083788,0.497171,0.014948,0,0
0,41,-4.750000,5.750000,7.348778,9,0.131953,0.587891,0.015400,0,0
0,45,-4.750000,7.750000,8.911000,3,0.043784,0.181394,0.017941,0,0
1,6,-4.250000,-11.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,7,-4.250000,-11.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,8,-4.250000,-10.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,9,-4.250000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,12,-4.250000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,13,-4.250000,-8.250000,9.340251,4,0.269924,0.315743,0.018724,0,0
1,14,-4.250000,-7.750000,8.779751,4,0.646674,0.317659,0.017708,0,0
1,15,-4.250000,-7.250000,8.458143,7,0.586646,0.466618,0.017154,0,0
1,16,-4.250000,-6.750000,7.992250,4,0.317431,0.327361,0.016388,0,0
1,17,-4.250000,-6.250000,7.529001,12,0.726141,0.684612,0.015669,0,0
1,18,-4.250000,-5.750000,7.189476,21,0.263920,0.860580,0.015169,0,0
1,19,-4.250000,-5.250000,6.803081,25,0.433133,0.884132,0.014628,0,0
1,20,-4.250000,-4.750000,6.473180,39,0.309089,0.938165,0.014190,0,0
1,21,-4.250000,-4.250000,6.104714,14,0.434767,0.732934,0.013727,0,0
1,22,-4.250000,-3.750000,5.671632,19,0.531222,0.807788,0.013217,0,0
1,23,-4.250000,-3.250000,5.367534,45,0.498520,0.953575,0.012881,0,0
1,24,-4.250000,-2.750000,5.118250,8,0.180665,0.532141,0.012620,0,0
1,25,-4.250000,-2.250000,4.859131,77,0.438813,0.973195,0.012361,0,0
1,26,-4.250000,-1.750000,4.693215,186,1.000000,0.959222,0.012203,0,0
1,27,-4.250000,-1.250000,4.597299,134,1.000000,0.956519,0.012114,0,0
1,28,-4.250000,-0.750000,4.514116,43,0.353723,0.961379,0.012038,0,0
1,29,-4.250000,-0.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,30,-4.250000,0.250000,4.541131,23,0.132375,0.878862,0.012062,0,0
1,32,-4.250000,1.250000,4.617442,43,0.224231,0.978418,0.012132,0,0
1,33,-4.250000,1.750000,4.744322,118,0.451903,0.975207,0.012251,0,0
1,34,-4.250000,2.250000,4.922055,92,0.207601,0.981159,0.012423,0,0
1,35,-4.250000,2.750000,5.211124,88,0.577824,0.967645,0.012716,0,0
1,36,-4.250000,3.250000,5.423254,55,0.593885,0.957773,0.012941,0,0
1,37,-4.250000,3.750000,5.745297,57,0.595648,0.923287,0.013301,0,0
1,38,-4.250000,4.250000,5.924301,10,0.116477,0.618118,0.013510,0,0
1,39,-4.250000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,40,-4.250000,5.250000,6.841667,12,0.043731,0.691452,0.014681,0,0
1,41,-4.250000,5.750000,7.051000,3,0.101257,0.257376,0.014972,0,0
1,43,-4.250000,6.750000,8.092334,3,0.042429,0.257358,0.016549,0,0
1,44,-4.250000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,45,-4.250000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,47,-4.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,5,-3.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,8,-3.750000,-10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
