ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.048777,9,0.052519,0.577735,0.035756,0,0
0,1,-4.750000,-14.250000,14.950168,6,0.039565,0.422000,0.032351,0,0
0,2,-4.750000,-13.750000,14.562858,7,0.051884,0.486238,0.031208,0,0
0,3,-4.750000,-13.250000,14.126000,7,0.041147,0.484384,0.029954,0,0
0,4,-4.750000,-12.750000,13.691857,7,0.046250,0.481988,0.028747,0,0
0,5,-4.750000,-12.250000,13.281501,8,0.042017,0.529483,0.027640,0,0
0,6,-4.750000,-11.750000,12.789547,11,0.291084,0.663095,0.026357,0,0
0,7,-4.750000,-11.250000,12.333412,17,0.381653,0.813981,0.025211,0,0
0,8,-4.750000,-10.750000,11.929154,13,0.262939,0.723644,0.024230,0,0
0,9,-4.750000,-10.250000,11.418273,11,0.051995,0.653391,0.023038,0,0
0,10,-4.750000,-9.750000,10.978251,12,0.196615,0.692616,0.022052,0,0
0,11,-4.750000,-9.250000,10.517917,24,0.332249,0.905060,0.021063,0,0
0,12,-4.750000,-8.750000,10.154957,23,0.289644,0.895481,0.020312,0,0
0,13,-4.750000,-8.250000,9.791859,21,0.224229,0.872822,0.019588,0,0
0,14,-4.750000,-7.750000,9.177099,30,0.167412,0.945223,0.018422,0,0
0,15,-4.750000,-7.250000,8.845140,29,0.173673,0.939559,0.017824,0,0
0,16,-4.750000,-6.750000,8.428365,41,0.330119,0.980620,0.017104,0,0
0,17,-4.750000,-6.250000,8.078829,47,0.347668,0.988240,0.016527,0,0
0,18,-4.750000,-5.750000,7.621602,45,0.298987,0.985079,0.015809,0,0
0,19,-4.750000,-5.250000,7.282640,61,0.365294,0.994919,0.015304,0,0
0,20,-4.750000,-4.750000,6.921556,72,0.456314,0.996925,0.014791,0,0
0,21,-4.750000,-4.250000,6.621101,78,0.373990,0.997246,0.014384,0,0
0,22,-4.750000,-3.750000,6.270011,86,0.506703,0.997440,0.013931,0,0
0,23,-4.750000,-3.250000,5.949333,105,0.449196,0.997165,0.013539,0,0
0,24,-4.750000,-2.750000,5.698976,124,0.806493,0.997561,0.013248,0,0
0,25,-4.750000,-2.250000,5.483624,151,0.442702,0.997902,0.013007,0,0
0,26,-4.750000,-1.750000,5.333610,177,0.339750,0.998082,0.012845,0,0
0,27,-4.750000,-1.250000,5.162929,157,0.300399,0.997612,0.012666,0,0
0,28,-4.750000,-0.750000,5.090185,189,0.410435,0.997777,0.012591,0,0
0,29,-4.750000,-0.250000,5.059104,183,0.799396,0.998064,0.012559,0,0
0,30,-4.750000,0.250000,5.021990,202,0.731910,0.997916,0.012522,0,0
0,31,-4.750000,0.750000,5.094677,170,0.781598,0.995797,0.012596,0,0
