ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,12,-4.750000,-8.750000,10.064001,4,0.221746,0.325508,0.020128,0,0
0,13,-4.750000,-8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,14,-4.750000,-7.750000,9.349858,7,0.181709,0.498123,0.018742,0,0
0,15,-4.750000,-7.250000,8.839667,9,0.249584,0.587864,0.017814,0,0
0,16,-4.750000,-6.750000,8.513538,13,0.355892,0.717666,0.017248,0,0
0,17,-4.750000,-6.250000,8.075068,30,0.641883,0.937894,0.016521,0,0
0,18,-4.750000,-5.750000,7.548413,29,0.597605,0.916811,0.015698,0,0
0,19,-4.750000,-5.250000,7.183947,55,0.994022,0.978581,0.015161,0,0
0,20,-4.750000,-4.750000,6.921300,40,0.412446,0.972354,0.014790,0,0
0,21,-4.750000,-4.250000,6.614001,35,0.809536,0.957766,0.014375,0,0
0,22,-4.750000,-3.750000,6.201259,54,1.000000,0.982916,0.013846,0,0
0,23,-4.750000,-3.250000,5.957046,88,0.890175,0.987916,0.013549,0,0
0,24,-4.750000,-2.750000,5.704084,120,1.000000,0.990083,0.013254,0,0
0,25,-4.750000,-2.250000,5.499427,120,1.000000,0.985077,0.013024,0,0
0,26,-4.750000,-1.750000,5.338865,119,0.901752,0.981010,0.012850,0,0
0,27,-4.750000,-1.250000,5.258551,176,1.000000,0.990213,0.012765,0,0
0,28,-4.750000,-0.750000,5.142874,182,0.544496,0.997605,0.012645,0,0
0,29,-4.750000,-0.250000,5.038522,188,0.229843,0.998060,0.012539,0,0
0,30,-4.750000,0.250000,5.009851,162,0.265003,0.997617,0.012510,0,0
0,31,-4.750000,0.750000,5.075131,167,0.349764,0.997193,0.012576,0,0
0,32,-4.750000,1.250000,5.238315,162,0.313045,0.998031,0.012744,0,0
0,33,-4.750000,1.750000,5.273250,152,0.337028,0.993596,0.012781,0,0
0,34,-4.750000,2.250000,5.530460,135,0.300020,0.997720,0.013059,0,0
0,35,-4.750000,2.750000,5.722715,109,1.000000,0.982393,0.013275,0,0
0,36,-4.750000,3.250000,6.099473,131,1.000000,0.979688,0.013720,0,0
0,37,-4.750000,3.750000,6.319551,58,0.541451,0.980973,0.013994,0,0
0,38,-4.750000,4.250000,6.520200,5,0.057968,0.389172,0.014251,0,0
0,39,-4.750000,4.750000,7.039059,17,0.207582,0.810077,0.014955,0,0
0,40,-4.750000,5.250000,7.197400,10,0.108019,0.627421,0.015180,0,0
0,44,-4.750000,7.250000,8.765334,6,0.890955,0.445596,0.017683,0,0
0,45,-4.750000,7.750000,8.996143,7,0.030665,0.491847,0.018093,0,0
0,46,-4.750000,8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,14,-4.250000,-7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,7.624214,14,0.724995,0.724752,0.015813,0,0
1,18,-4.250000,-5.750000,7.176389,18,0.394692,0.811597,0.015150,0,0
1,19,-4.250000,-5.250000,6.826880,33,0.312001,0.942038,0.014661,0,0
1,20,-4.250000,-4.750000,6.459402,30,0.699384,0.917745,0.014172,0,0
1,21,-4.250000,-4.250000,6.074932,29,0.449432,0.895162,0.013690,0,0
1,22,-4.250000,-3.750000,5.707483,27,0.515878,0.878565,0.013258,0,0
1,23,-4.250000,-3.250000,5.415855,55,0.925033,0.929475,0.012933,0,0
1,24,-4.250000,-2.750000,5.107239,84,0.900688,0.901160,0.012608,0,0
1,25,-4.250000,-2.250000,4.912432,65,1.000000,0.960560,0.012413,0,0
1,26,-4.250000,-1.750000,4.678911,67,0.666278,0.938965,0.012189,0,0
1,27,-4.250000,-1.250000,4.507748,115,0.995952,0.961860,0.012032,0,0
1,28,-4.250000,-0.750000,4.458084,142,0.206919,0.990982,0.011987,0,0
1,29,-4.250000,-0.250000,4.369503,125,0.135465,0.993593,0.011909,0,0
1,30,-4.250000,0.250000,4.355515,140,0.181319,0.993406,0.011897,0,0
1,31,-4.250000,0.750000,4.443014,134,0.204027,0.993138,0.011974,0,0
1,32,-4.250000,1.250000,4.560156,110,0.116796,0.993765,0.012080,0,0
1,33,-4.250000,1.750000,4.719894,104,0.298748,0.993506,0.012228,0,0
1,34,-4.250000,2.250000,4.875168,119,1.000000,0.974134,0.012377,0,0
1,35,-4.250000,2.750000,5.145121,58,0.957608,0.938229,0.012647,0,0
1,36,-4.250000,3.250000,5.436919,74,0.869573,0.965768,0.012956,0,0
1,37,-4.250000,3.750000,5.692875,16,0.111386,0.795028,0.013241,0,0
1,38,-4.250000,4.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,44,-4.250000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,45,-4.250000,7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,46,-4.250000,8.250000,9.341667,6,0.038792,0.442636,0.018727,0,0
1,47,-4.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,10,-3.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,12,-3.750000,-8.750000,9.617667,3,0.153726,0.256513,0.019250,0,0
2,13,-3.750000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,14,-3.750000,-7.750000,8.607778,9,0.434838,0.571515,0.017409,0,0
2,15,-3.750000,-7.250000,8.284000,6,0.997564,0.446725,0.016862,0,0
2,16,-3.750000,-6.750000,7.735667,9,0.570521,0.574881,0.015984,0,0
2,17,-3.750000,-6.250000,7.362167,6,0.428893,0.436917,0.015420,0,0
2,18,-3.750000,-5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,19,-3.750000,-5.250000,6.434500,16,0.262149,0.775340,0.014140,0,0
2,20,-3.750000,-4.750000,6.077586,29,0.362300,0.933963,0.013694,0,0
2,21,-3.750000,-4.250000,5.764333,39,0.927129,0.912401,0.013323,0,0
2,22,-3.750000,-3.750000,5.341444,45,0.767458,0.929125,0.012853,0,0
2,23,-3.750000,-3.250000,5.042649,91,1.000000,0.937956,0.012543,0,0
2,24,-3.750000,-2.750000,4.696471,100,1.000000,0.847389,0.012206,0,0
2,25,-3.750000,-2.250000,4.458808,120,1.000000,0.960565,0.011988,0,0
2,26,-3.750000,-1.750000,4.188941,117,0.715641,0.928515,0.011755,0,0
2,27,-3.750000,-1.250000,4.062500,172,1.000000,0.914537,0.011650,0,0
2,28,-3.750000,-0.750000,3.945452,175,0.277709,0.990185,0.011557,0,0
2,29,-3.750000,-0.250000,3.906971,172,0.381639,0.993136,0.011526,0,0
2,30,-3.750000,0.250000,3.920657,160,0.060592,0.993413,0.011537,0,0
2,31,-3.750000,0.750000,3.964307,157,0.145008,0.992768,0.011572,0,0
2,32,-3.750000,1.250000,4.103317,145,0.097551,0.993791,0.011684,0,0
2,33,-3.750000,1.750000,4.280095,136,0.271879,0.989519,0.011832,0,0
2,34,-3.750000,2.250000,4.517634,175,1.000000,0.960800,0.012041,0,0
2,35,-3.750000,2.750000,4.695365,85,0.989459,0.910657,0.012205,0,0
2,36,-3.750000,3.250000,4.997760,100,0.847807,0.938000,0.012498,0,0
2,37,-3.750000,3.750000,5.327222,54,0.439384,0.961675,0.012838,0,0
2,38,-3.750000,4.250000,5.672828,29,0.097002,0.940451,0.013218,0,0
2,39,-3.750000,4.750000,5.967501,8,0.133815,0.546027,0.013561,0,0
2,40,-3.750000,5.250000,6.395000,4,0.068780,0.316830,0.014090,0,0
2,42,-3.750000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,44,-3.750000,7.250000,8.230501,10,0.189608,0.616400,0.016774,0,0
2,45,-3.750000,7.750000,8.689100,10,0.166085,0.627438,0.017550,0,0
2,46,-3.750000,8.250000,9.182779,9,0.780727,0.585644,0.018432,0,0
2,47,-3.750000,8.750000,9.513250,4,0.024055,0.276480,0.019050,0,0
3,5,-3.250000,-12.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,9,-3.250000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,10,-3.250000,-9.750000,10.104668,3,0.031575,0.207275,0.020210,0,0
3,11,-3.250000,-9.250000,9.847296,17,0.658536,0.791505,0.019697,0,0
