ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,16,-4.750000,-6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,24,-4.750000,-2.750000,5.704752,136,0.838006,0.993089,0.013254,0,0
0,25,-4.750000,-2.250000,5.524032,162,0.962878,0.990845,0.013051,0,0
0,26,-4.750000,-1.750000,5.294461,139,1.000000,0.987253,0.012803,0,0
0,27,-4.750000,-1.250000,5.205968,158,0.223274,0.997621,0.012710,0,0
0,28,-4.750000,-0.750000,5.070356,154,0.512306,0.998085,0.012571,0,0
0,29,-4.750000,-0.250000,5.038415,152,0.336049,0.997650,0.012539,0,0
0,30,-4.750000,0.250000,5.062498,147,0.127426,0.997922,0.012563,0,0
0,31,-4.750000,0.750000,5.141067,195,1.000000,0.994175,0.012643,0,0
0,32,-4.750000,1.250000,5.155917,143,0.930009,0.992565,0.012658,0,0
0,33,-4.750000,1.750000,5.420176,148,1.000000,0.984982,0.012938,0,0
0,34,-4.750000,2.250000,5.468461,150,1.000000,0.975529,0.012990,0,0
0,35,-4.750000,2.750000,5.652460,87,1.000000,0.970629,0.013195,0,0
0,36,-4.750000,3.250000,5.984558,97,1.000000,0.983405,0.013581,0,0
0,37,-4.750000,3.750000,6.259756,45,0.575078,0.978335,0.013918,0,0
0,38,-4.750000,4.250000,6.576019,53,0.654235,0.988475,0.014324,0,0
0,39,-4.750000,4.750000,6.736538,13,0.375766,0.720688,0.014538,0,0
0,40,-4.750000,5.250000,7.043700,20,0.170471,0.853138,0.014961,0,0
0,41,-4.750000,5.750000,7.639609,23,0.448830,0.887095,0.015836,0,0
0,42,-4.750000,6.250000,7.910376,32,0.596905,0.948447,0.016257,0,0
0,43,-4.750000,6.750000,8.368297,27,0.313882,0.924679,0.017003,0,0
0,44,-4.750000,7.250000,8.962729,22,0.169040,0.882483,0.018033,0,0
0,45,-4.750000,7.750000,9.294280,25,0.608867,0.899848,0.018638,0,0
0,46,-4.750000,8.250000,9.728421,19,0.481830,0.844063,0.019464,0,0
0,47,-4.750000,8.750000,10.062307,13,0.307393,0.724242,0.020125,0,0
0,48,-4.750000,9.250000,10.478847,13,0.370005,0.721592,0.020981,0,0
