ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.271000,12,0.063932,0.677129,0.036475,0,0
0,1,-4.750000,-14.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,2,-4.750000,-13.750000,14.780913,23,0.061638,0.889877,0.031848,0,0
0,4,-4.750000,-12.750000,13.753334,3,0.043290,0.151552,0.028915,0,0
0,5,-4.750000,-12.250000,13.187751,12,0.264864,0.693459,0.027392,0,0
0,7,-4.750000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,8,-4.750000,-10.750000,11.964298,27,0.115616,0.926763,0.024314,0,0
0,9,-4.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,11.139535,15,0.096772,0.766956,0.022409,0,0
0,11,-4.750000,-9.250000,10.716751,12,0.114188,0.692213,0.021485,0,0
0,12,-4.750000,-8.750000,10.091272,22,0.093187,0.881149,0.020183,0,0
0,13,-4.750000,-8.250000,9.739131,23,0.082376,0.895182,0.019485,0,0
0,14,-4.750000,-7.750000,9.233300,10,0.142981,0.624167,0.018525,0,0
0,15,-4.750000,-7.250000,8.776572,14,0.335564,0.745192,0.017703,0,0
0,16,-4.750000,-6.750000,8.268001,3,0.135130,0.255783,0.016836,0,0
0,17,-4.750000,-6.250000,8.253250,4,0.124759,0.322017,0.016812,0,0
0,18,-4.750000,-5.750000,7.754223,27,0.109534,0.930405,0.016013,0,0
0,19,-4.750000,-5.250000,7.336000,42,0.289986,0.978168,0.015382,0,0
0,20,-4.750000,-4.750000,6.996579,38,0.245628,0.973325,0.014895,0,0
0,21,-4.750000,-4.250000,6.732829,29,0.182506,0.940187,0.014533,0,0
0,22,-4.750000,-3.750000,5.996000,4,1.000000,0.327552,0.013595,0,0
0,23,-4.750000,-3.250000,5.883634,68,0.575282,0.938017,0.013462,0,0
0,24,-4.750000,-2.750000,5.751231,130,1.000000,0.972133,0.013308,0,0
0,25,-4.750000,-2.250000,5.546865,125,0.506338,0.991132,0.013077,0,0
0,26,-4.750000,-1.750000,5.390889,134,0.295922,0.992824,0.012906,0,0
0,27,-4.750000,-1.250000,5.238380,166,0.659488,0.991722,0.012744,0,0
0,28,-4.750000,-0.750000,5.175690,180,0.276500,0.996132,0.012679,0,0
0,29,-4.750000,-0.250000,5.087965,169,0.432482,0.988568,0.012589,0,0
0,30,-4.750000,0.250000,5.077986,142,0.178715,0.997735,0.012579,0,0
0,31,-4.750000,0.750000,5.190980,152,0.173056,0.998052,0.012695,0,0
0,32,-4.750000,1.250000,5.271524,206,1.000000,0.993338,0.012779,0,0
0,33,-4.750000,1.750000,5.346586,128,0.323027,0.994543,0.012859,0,0
0,34,-4.750000,2.250000,5.579321,25,0.064499,0.915964,0.013113,0,0
0,35,-4.750000,2.750000,5.924905,21,0.401285,0.864164,0.013510,0,0
0,40,-4.750000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,0,-4.250000,-14.750000,16.017820,11,0.036598,0.633443,0.035657,0,0
1,1,-4.250000,-14.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,2,-4.250000,-13.750000,14.595833,6,0.063308,0.424021,0.031304,0,0
1,5,-4.250000,-12.250000,13.142858,14,0.069941,0.734460,0.027273,0,0
1,8,-4.250000,-10.750000,11.698502,6,0.063712,0.415166,0.023685,0,0
1,11,-4.250000,-9.250000,10.383751,4,0.066729,0.286520,0.020782,0,0
1,12,-4.250000,-8.750000,9.909750,16,0.061525,0.787200,0.019820,0,0
1,13,-4.250000,-8.250000,9.389211,19,0.100128,0.838432,0.018816,0,0
1,14,-4.250000,-7.750000,8.876111,18,0.212306,0.823748,0.017879,0,0
1,15,-4.250000,-7.250000,8.533001,9,1.000000,0.588835,0.017281,0,0
1,16,-4.250000,-6.750000,8.052286,14,0.251975,0.739711,0.016484,0,0
1,17,-4.250000,-6.250000,7.654375,8,0.144607,0.545281,0.015859,0,0
1,18,-4.250000,-5.750000,7.202000,11,0.153725,0.658633,0.015187,0,0
1,19,-4.250000,-5.250000,6.932080,25,0.328201,0.902914,0.014805,0,0
1,20,-4.250000,-4.750000,6.423150,20,0.062060,0.855855,0.014126,0,0
1,21,-4.250000,-4.250000,6.160649,37,0.148483,0.962820,0.013795,0,0
1,22,-4.250000,-3.750000,5.816801,20,0.305431,0.839630,0.013384,0,0
1,23,-4.250000,-3.250000,5.468167,90,0.804708,0.931222,0.012990,0,0
1,24,-4.250000,-2.750000,5.199149,87,1.000000,0.922962,0.012703,0,0
1,25,-4.250000,-2.250000,4.983988,86,0.638538,0.948747,0.012484,0,0
1,26,-4.250000,-1.750000,4.791683,114,0.372741,0.978312,0.012296,0,0
1,27,-4.250000,-1.250000,4.732831,65,0.084293,0.991687,0.012240,0,0
1,28,-4.250000,-0.750000,4.633579,38,0.283304,0.971350,0.012147,0,0
1,29,-4.250000,-0.250000,4.567401,50,0.061604,0.985765,0.012086,0,0
