ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,15,-4.750000,-7.250000,8.697250,4,0.063117,0.317989,0.017564,0,0
0,16,-4.750000,-6.750000,8.322750,4,1.000000,0.320804,0.016927,0,0
0,17,-4.750000,-6.250000,7.698667,6,0.339247,0.426932,0.015927,0,0
0,18,-4.750000,-5.750000,7.572001,45,0.451104,0.979437,0.015734,0,0
0,19,-4.750000,-5.250000,7.254045,45,0.476984,0.961728,0.015262,0,0
0,20,-4.750000,-4.750000,6.798460,48,0.775782,0.960642,0.014622,0,0
0,21,-4.750000,-4.250000,6.442105,19,0.207449,0.836525,0.014150,0,0
0,22,-4.750000,-3.750000,6.028485,33,0.328453,0.949466,0.013634,0,0
0,23,-4.750000,-3.250000,5.898468,62,0.216210,0.989329,0.013479,0,0
0,24,-4.750000,-2.750000,5.731070,72,0.387235,0.988445,0.013285,0,0
0,25,-4.750000,-2.250000,5.655730,137,1.000000,0.977221,0.013199,0,0
0,26,-4.750000,-1.750000,5.446495,146,1.000000,0.986564,0.012966,0,0
0,27,-4.750000,-1.250000,5.479962,80,0.226054,0.988643,0.013003,0,0
0,28,-4.750000,-0.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,30,-4.750000,0.250000,5.500000,4,1.000000,0.258722,0.013025,0,0
0,33,-4.750000,1.750000,5.376148,88,1.000000,0.947166,0.012890,0,0
0,34,-4.750000,2.250000,5.587535,86,1.000000,0.951435,0.013122,0,0
0,35,-4.750000,2.750000,5.835672,64,1.000000,0.950043,0.013406,0,0
0,36,-4.750000,3.250000,6.111500,80,1.000000,0.944711,0.013735,0,0
0,37,-4.750000,3.750000,6.234224,58,1.000000,0.947572,0.013887,0,0
0,38,-4.750000,4.250000,6.604232,60,1.000000,0.970532,0.014362,0,0
0,39,-4.750000,4.750000,6.962838,37,0.928075,0.970704,0.014848,0,0
0,40,-4.750000,5.250000,7.065334,3,0.917361,0.258526,0.014992,0,0
0,41,-4.750000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,42,-4.750000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,44,-4.750000,7.250000,8.794750,4,0.049900,0.320356,0.017735,0,0
0,45,-4.750000,7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,46,-4.750000,8.250000,9.808625,8,0.424786,0.487302,0.019621,0,0
1,15,-4.250000,-7.250000,8.289572,7,1.000000,0.494810,0.016872,0,0
1,16,-4.250000,-6.750000,7.992734,15,0.839773,0.718080,0.016388,0,0
1,17,-4.250000,-6.250000,7.615357,14,0.443830,0.737861,0.015799,0,0
1,18,-4.250000,-5.750000,7.266192,21,1.000000,0.813696,0.015280,0,0
1,19,-4.250000,-5.250000,6.774143,7,0.524345,0.486759,0.014589,0,0
1,20,-4.250000,-4.750000,6.373158,19,0.679778,0.823858,0.014062,0,0
1,21,-4.250000,-4.250000,6.131270,37,0.468801,0.938513,0.013759,0,0
1,22,-4.250000,-3.750000,5.812445,27,0.630532,0.883519,0.013378,0,0
1,23,-4.250000,-3.250000,5.480949,39,0.790308,0.934903,0.013004,0,0
1,24,-4.250000,-2.750000,5.150515,105,1.000000,0.919274,0.012653,0,0
1,25,-4.250000,-2.250000,4.889792,158,1.000000,0.939674,0.012391,0,0
1,26,-4.250000,-1.750000,4.706286,63,0.683270,0.934756,0.012215,0,0
1,27,-4.250000,-1.250000,4.509667,3,0.000400,0.253770,0.012034,0,0
1,30,-4.250000,0.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,33,-4.250000,1.750000,4.859206,39,1.000000,0.641129,0.012361,0,0
1,34,-4.250000,2.250000,4.899610,46,1.000000,0.934001,0.012401,0,0
1,35,-4.250000,2.750000,5.149932,72,1.000000,0.823179,0.012652,0,0
1,36,-4.250000,3.250000,5.381868,38,1.000000,0.839576,0.012896,0,0
1,37,-4.250000,3.750000,5.765244,37,1.000000,0.890974,0.013324,0,0
1,38,-4.250000,4.250000,6.111315,19,0.443266,0.797209,0.013735,0,0
1,39,-4.250000,4.750000,6.430187,16,0.981621,0.733807,0.014135,0,0
1,40,-4.250000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,41,-4.250000,5.750000,7.228334,3,0.133137,0.257303,0.015225,0,0
1,42,-4.250000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,43,-4.250000,6.750000,8.035111,9,0.133685,0.573993,0.016456,0,0
1,44,-4.250000,7.250000,8.483001,3,0.044864,0.250540,0.017196,0,0
1,47,-4.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,14,-3.750000,-7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,15,-3.750000,-7.250000,8.156667,6,0.072178,0.446256,0.016653,0,0
