ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,28,-4.750000,-0.750000,5.090327,152,0.297426,0.995869,0.012591,0,0
0,29,-4.750000,-0.250000,5.047008,140,0.122442,0.997847,0.012547,0,0
0,30,-4.750000,0.250000,5.096610,174,0.531945,0.995221,0.012598,0,0
0,31,-4.750000,0.750000,5.133087,173,0.583702,0.997573,0.012635,0,0
0,32,-4.750000,1.250000,5.268980,94,0.291756,0.997330,0.012776,0,0
0,33,-4.750000,1.750000,5.324086,190,1.000000,0.990238,0.012835,0,0
0,34,-4.750000,2.250000,5.543800,119,0.192589,0.998007,0.013073,0,0
0,35,-4.750000,2.750000,5.864809,224,1.000000,0.985199,0.013440,0,0
0,36,-4.750000,3.250000,5.932072,155,1.000000,0.941454,0.013519,0,0
0,37,-4.750000,3.750000,6.160049,80,1.000000,0.961803,0.013795,0,0
0,38,-4.750000,4.250000,6.645679,28,0.841675,0.911883,0.014417,0,0
0,39,-4.750000,4.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,40,-4.750000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,42,-4.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,43,-4.750000,6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,44,-4.750000,7.250000,8.987401,5,1.000000,0.375363,0.018077,0,0
0,46,-4.750000,8.250000,9.566251,4,1.000000,0.308118,0.019151,0,0
0,47,-4.750000,8.750000,10.020334,3,1.000000,0.252939,0.020041,0,0
0,48,-4.750000,9.250000,10.376250,4,0.003269,0.299603,0.020767,0,0
0,49,-4.750000,9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,51,-4.750000,10.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,52,-4.750000,11.250000,12.486000,5,1.000000,0.384963,0.025590,0,0
0,53,-4.750000,11.750000,12.915668,3,0.673980,0.251737,0.026681,0,0
0,54,-4.750000,12.250000,13.346800,5,1.000000,0.377965,0.027814,0,0
1,27,-4.250000,-1.250000,4.419827,29,0.159846,0.931864,0.011953,0,0
1,28,-4.250000,-0.750000,4.501970,130,0.262724,0.989901,0.012027,0,0
1,29,-4.250000,-0.250000,4.401993,141,0.190196,0.993539,0.011938,0,0
1,30,-4.250000,0.250000,4.387973,109,0.418251,0.977677,0.011925,0,0
1,31,-4.250000,0.750000,4.463930,129,0.105076,0.994451,0.011993,0,0
1,32,-4.250000,1.250000,4.543102,49,0.168195,0.986727,0.012064,0,0
1,33,-4.250000,1.750000,4.679914,155,0.968716,0.987941,0.012190,0,0
1,34,-4.250000,2.250000,4.851000,88,0.421605,0.989267,0.012353,0,0
1,35,-4.250000,2.750000,5.100683,107,1.000000,0.969768,0.012602,0,0
1,36,-4.250000,3.250000,5.344622,90,0.992240,0.958513,0.012856,0,0
1,37,-4.250000,3.750000,5.674658,35,0.718182,0.913647,0.013220,0,0
1,38,-4.250000,4.250000,5.922643,14,1.000000,0.679803,0.013508,0,0
1,39,-4.250000,4.750000,6.223000,4,1.000000,0.314761,0.013873,0,0
1,42,-4.250000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,46,-4.250000,8.250000,9.302834,6,1.000000,0.446794,0.018654,0,0
1,47,-4.250000,8.750000,9.790251,4,1.000000,0.312496,0.019585,0,0
1,48,-4.250000,9.250000,10.267501,16,1.000000,0.745564,0.020542,0,0
1,49,-4.250000,9.750000,10.610500,6,1.000000,0.347922,0.021258,0,0
2,27,-3.750000,-1.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,29,-3.750000,-0.250000,4.096464,41,0.089620,0.975939,0.011678,0,0
2,30,-3.750000,0.250000,3.988155,97,0.331888,0.953866,0.011591,0,0
2,31,-3.750000,0.750000,4.125882,76,0.093121,0.992223,0.011702,0,0
2,32,-3.750000,1.250000,4.182320,25,0.160805,0.914706,0.011749,0,0
2,33,-3.750000,1.750000,4.247163,184,0.978010,0.991326,0.011804,0,0
2,34,-3.750000,2.250000,4.422209,144,0.516594,0.992495,0.011956,0,0
2,35,-3.750000,2.750000,4.740809,166,0.940520,0.983407,0.012248,0,0
2,36,-3.750000,3.250000,5.024271,151,1.000000,0.944191,0.012524,0,0
2,37,-3.750000,3.750000,5.311587,63,1.000000,0.887633,0.012821,0,0
2,38,-3.750000,4.250000,5.682262,38,1.000000,0.795290,0.013229,0,0
2,39,-3.750000,4.750000,6.001454,11,1.000000,0.542802,0.013602,0,0
2,40,-3.750000,5.250000,6.463833,6,1.000000,0.429611,0.014178,0,0
2,41,-3.750000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,42,-3.750000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,44,-3.750000,7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,48,-3.750000,9.250000,10.120875,16,1.000000,0.772762,0.020243,0,0
2,49,-3.750000,9.750000,10.286334,3,1.000000,0.254598,0.020581,0,0
3,32,-3.250000,1.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,33,-3.250000,1.750000,3.845777,171,0.682827,0.988619,0.011479,0,0
3,34,-3.250000,2.250000,4.065952,186,0.559479,0.988603,0.011653,0,0
3,35,-3.250000,2.750000,4.336173,145,1.000000,0.933911,0.011880,0,0
3,36,-3.250000,3.250000,4.637801,50,1.000000,0.917600,0.012151,0,0
3,37,-3.250000,3.750000,5.088963,27,1.000000,0.814473,0.012590,0,0
3,38,-3.250000,4.250000,5.399809,21,1.000000,0.647157,0.012916,0,0
3,39,-3.250000,4.750000,5.776728,11,0.951159,0.607792,0.013337,0,0
3,40,-3.250000,5.250000,6.211640,36,1.000000,0.730504,0.013858,0,0
3,45,-3.250000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,47,-3.250000,8.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,48,-3.250000,9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,49,-3.250000,9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,51,-3.250000,10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,33,-2.750000,1.750000,3.535935,61,0.163786,0.988452,0.011250,0,0
4,34,-2.750000,2.250000,3.700583,244,1.000000,0.973205,0.011369,0,0
4,35,-2.750000,2.750000,3.959307,310,1.000000,0.885017,0.011568,0,0
4,36,-2.750000,3.250000,4.285306,49,0.757063,0.952697,0.011836,0,0
