ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,10,-4.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,12,-4.750000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,13,-4.750000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,14,-4.750000,-7.750000,9.415370,19,0.597868,0.803916,0.018865,0,0
0,15,-4.750000,-7.250000,8.854438,16,0.603771,0.765950,0.017840,0,0
0,16,-4.750000,-6.750000,8.316043,23,1.000000,0.858550,0.016916,0,0
0,17,-4.750000,-6.250000,7.903667,9,0.899611,0.565264,0.016247,0,0
0,18,-4.750000,-5.750000,7.534334,3,0.093384,0.254989,0.015677,0,0
0,19,-4.750000,-5.250000,7.273667,3,0.127356,0.257265,0.015291,0,0
0,20,-4.750000,-4.750000,6.696111,18,0.229581,0.828571,0.014484,0,0
0,21,-4.750000,-4.250000,6.403629,27,0.258395,0.914595,0.014101,0,0
0,22,-4.750000,-3.750000,6.291018,101,0.456502,0.992061,0.013958,0,0
0,23,-4.750000,-3.250000,5.999025,161,1.000000,0.996486,0.013599,0,0
0,24,-4.750000,-2.750000,5.721347,147,1.000000,0.918533,0.013273,0,0
0,25,-4.750000,-2.250000,5.597470,119,0.767406,0.990581,0.013133,0,0
0,26,-4.750000,-1.750000,5.437733,142,0.263344,0.996411,0.012957,0,0
0,27,-4.750000,-1.250000,5.213765,115,0.057635,0.996795,0.012718,0,0
0,28,-4.750000,-0.750000,5.198884,78,0.021456,0.997030,0.012703,0,0
0,29,-4.750000,-0.250000,5.298091,11,0.017154,0.655589,0.012807,0,0
0,30,-4.750000,0.250000,5.531364,33,0.046677,0.953216,0.013060,0,0
0,32,-4.750000,1.250000,5.227850,40,0.698877,0.974307,0.012733,0,0
0,33,-4.750000,1.750000,5.337695,190,1.000000,0.988302,0.012849,0,0
0,34,-4.750000,2.250000,5.491555,146,0.653059,0.994825,0.013016,0,0
0,35,-4.750000,2.750000,5.822616,26,0.054969,0.923352,0.013390,0,0
0,36,-4.750000,3.250000,5.692801,5,0.066935,0.389540,0.013241,0,0
0,37,-4.750000,3.750000,6.115445,9,0.214899,0.586511,0.013740,0,0
0,38,-4.750000,4.250000,6.425000,18,0.201235,0.832609,0.014128,0,0
0,39,-4.750000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,14,-4.250000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,7.993667,3,1.000000,0.251536,0.016390,0,0
1,17,-4.250000,-6.250000,7.532667,9,1.000000,0.588333,0.015674,0,0
1,18,-4.250000,-5.750000,7.242207,29,1.000000,0.909417,0.015245,0,0
1,19,-4.250000,-5.250000,6.718819,11,0.517972,0.646561,0.014514,0,0
