ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,22,-4.750000,-3.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,23,-4.750000,-3.250000,5.912001,11,0.004041,0.662874,0.013495,0,0
0,24,-4.750000,-2.750000,5.486438,32,0.344610,0.931600,0.013010,0,0
0,25,-4.750000,-2.250000,5.393200,106,0.484193,0.991081,0.012909,0,0
0,26,-4.750000,-1.750000,5.333005,188,1.000000,0.989738,0.012844,0,0
0,27,-4.750000,-1.250000,5.165835,158,0.762230,0.994441,0.012669,0,0
0,28,-4.750000,-0.750000,5.155456,162,1.000000,0.991651,0.012658,0,0
0,29,-4.750000,-0.250000,5.072154,116,0.600131,0.994983,0.012573,0,0
0,30,-4.750000,0.250000,5.174167,6,0.020985,0.450348,0.012677,0,0
0,31,-4.750000,0.750000,5.085175,69,0.078835,0.996193,0.012586,0,0
0,32,-4.750000,1.250000,5.180845,110,0.593679,0.993331,0.012684,0,0
0,33,-4.750000,1.750000,5.327385,70,0.215448,0.994814,0.012838,0,0
0,34,-4.750000,2.250000,5.524277,159,1.000000,0.984946,0.013052,0,0
0,35,-4.750000,2.750000,5.735724,116,1.000000,0.982403,0.013290,0,0
0,36,-4.750000,3.250000,6.064144,35,0.532191,0.958522,0.013677,0,0
0,37,-4.750000,3.750000,6.320550,20,0.957262,0.848507,0.013995,0,0
0,38,-4.750000,4.250000,6.521517,64,0.825254,0.985516,0.014253,0,0
0,39,-4.750000,4.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,22,-4.250000,-3.750000,5.528214,14,0.462511,0.700154,0.013056,0,0
1,23,-4.250000,-3.250000,5.421059,17,0.205748,0.809377,0.012939,0,0
1,24,-4.250000,-2.750000,5.056840,50,0.256600,0.969924,0.012557,0,0
1,25,-4.250000,-2.250000,4.928214,131,0.862135,0.943442,0.012429,0,0
1,26,-4.250000,-1.750000,4.701497,139,1.000000,0.982759,0.012210,0,0
1,27,-4.250000,-1.250000,4.545449,127,0.348312,0.986494,0.012066,0,0
