ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.126751,16,0.025284,0.780397,0.036007,0,0
0,2,-4.750000,-13.750000,14.472000,10,0.026342,0.598400,0.030944,0,0
0,3,-4.750000,-13.250000,14.287589,17,0.032403,0.802139,0.030414,0,0
0,4,-4.750000,-12.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,5,-4.750000,-12.250000,13.034714,7,0.031626,0.451617,0.026990,0,0
0,6,-4.750000,-11.750000,12.828896,19,0.035191,0.838686,0.026458,0,0
0,7,-4.750000,-11.250000,12.664857,7,0.031427,0.459271,0.026040,0,0
0,8,-4.750000,-10.750000,11.706079,13,0.038880,0.707075,0.023703,0,0
0,9,-4.750000,-10.250000,11.536000,21,0.050007,0.867709,0.023308,0,0
0,10,-4.750000,-9.750000,10.808918,12,0.008686,0.694075,0.021683,0,0
0,11,-4.750000,-9.250000,10.609454,22,0.046919,0.880436,0.021256,0,0
0,12,-4.750000,-8.750000,10.100772,22,0.049947,0.886789,0.020203,0,0
0,13,-4.750000,-8.250000,9.760293,24,0.053012,0.901479,0.019526,0,0
0,14,-4.750000,-7.750000,9.268232,30,0.041266,0.946753,0.018590,0,0
0,15,-4.750000,-7.250000,8.881486,39,0.036722,0.976775,0.017888,0,0
0,16,-4.750000,-6.750000,8.404556,36,0.007070,0.967127,0.017064,0,0
0,17,-4.750000,-6.250000,8.098704,44,0.012766,0.983582,0.016559,0,0
0,18,-4.750000,-5.750000,7.703978,44,0.020844,0.984917,0.015935,0,0
0,19,-4.750000,-5.250000,7.306000,70,0.093003,0.996409,0.015338,0,0
0,20,-4.750000,-4.750000,7.042358,56,0.037010,0.993498,0.014959,0,0
0,21,-4.750000,-4.250000,6.610672,100,0.184215,0.997614,0.014370,0,0
0,22,-4.750000,-3.750000,6.337085,129,0.255867,0.997251,0.014016,0,0
0,23,-4.750000,-3.250000,6.061259,116,0.063076,0.997656,0.013674,0,0
0,24,-4.750000,-2.750000,5.837484,134,0.203121,0.997772,0.013408,0,0
0,25,-4.750000,-2.250000,5.618618,157,0.196282,0.997969,0.013157,0,0
0,26,-4.750000,-1.750000,5.408440,150,0.145945,0.997993,0.012925,0,0
0,27,-4.750000,-1.250000,5.269818,153,0.209076,0.997756,0.012777,0,0
0,28,-4.750000,-0.750000,5.191201,190,0.178425,0.998327,0.012695,0,0
0,29,-4.750000,-0.250000,5.174722,166,0.112379,0.998320,0.012678,0,0
0,30,-4.750000,0.250000,5.152105,181,0.239265,0.997666,0.012654,0,0
0,31,-4.750000,0.750000,5.170344,181,0.177617,0.996398,0.012673,0,0
0,32,-4.750000,1.250000,5.192084,205,1.000000,0.976618,0.012696,0,0
0,33,-4.750000,1.750000,5.383327,150,1.000000,0.979694,0.012898,0,0
0,34,-4.750000,2.250000,5.517336,212,1.000000,0.950015,0.013044,0,0
0,35,-4.750000,2.750000,5.510505,159,1.000000,0.901919,0.013037,0,0
0,36,-4.750000,3.250000,6.010916,83,0.423729,0.990887,0.013613,0,0
0,37,-4.750000,3.750000,6.295256,51,0.209267,0.985717,0.013963,0,0
0,38,-4.750000,4.250000,6.688214,14,0.239119,0.749483,0.014473,0,0
0,39,-4.750000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,40,-4.750000,5.250000,7.334500,4,0.059037,0.328377,0.015379,0,0
0,41,-4.750000,5.750000,7.789286,7,0.071137,0.475392,0.016067,0,0
0,43,-4.750000,6.750000,8.389000,4,0.051644,0.279508,0.017038,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,9.207001,4,0.044938,0.317059,0.018477,0,0
0,47,-4.750000,8.750000,9.884501,6,0.046206,0.437365,0.019770,0,0
0,49,-4.750000,9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,1,-4.250000,-14.250000,14.696600,5,0.024678,0.324455,0.031599,0,0
1,2,-4.250000,-13.750000,14.598000,8,0.025830,0.509591,0.031310,0,0
1,5,-4.250000,-12.250000,13.133859,14,0.031293,0.733937,0.027250,0,0
1,7,-4.250000,-11.250000,11.954556,9,0.046602,0.566994,0.024291,0,0
1,8,-4.250000,-10.750000,11.813667,9,0.038552,0.558867,0.023956,0,0
1,9,-4.250000,-10.250000,10.949858,7,0.041018,0.463099,0.021990,0,0
1,10,-4.250000,-9.750000,10.841001,11,0.049118,0.644788,0.021753,0,0
1,11,-4.250000,-9.250000,10.053599,10,0.049833,0.600745,0.020107,0,0
1,12,-4.250000,-8.750000,9.985302,10,0.052195,0.601685,0.019971,0,0
1,13,-4.250000,-8.250000,9.285422,19,0.058088,0.838833,0.018622,0,0
1,14,-4.250000,-7.750000,8.832638,11,0.017229,0.663661,0.017802,0,0
1,15,-4.250000,-7.250000,8.557895,19,0.003459,0.841547,0.017324,0,0
1,16,-4.250000,-6.750000,8.129001,24,0.067892,0.900981,0.016608,0,0
1,17,-4.250000,-6.250000,7.659635,30,0.022866,0.943887,0.015867,0,0
1,18,-4.250000,-5.750000,7.242824,34,0.026593,0.960519,0.015246,0,0
1,19,-4.250000,-5.250000,6.857083,36,0.021355,0.966047,0.014702,0,0
1,20,-4.250000,-4.750000,6.452445,45,0.026752,0.980997,0.014163,0,0
1,21,-4.250000,-4.250000,6.155919,62,0.212629,0.989378,0.013790,0,0
1,22,-4.250000,-3.750000,5.752139,79,0.171158,0.988703,0.013309,0,0
