ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,15.646573,14,0.055682,0.735879,0.034482,0,0
0,1,-4.750000,-14.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,4,-4.750000,-12.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,5,-4.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,6,-4.750000,-11.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,7,-4.750000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,16,-4.750000,-6.750000,8.742667,6,0.398399,0.437940,0.017643,0,0
0,17,-4.750000,-6.250000,8.077538,13,0.332873,0.720257,0.016525,0,0
0,18,-4.750000,-5.750000,7.779889,18,0.792728,0.784361,0.016053,0,0
0,19,-4.750000,-5.250000,7.263574,61,0.655337,0.967706,0.015276,0,0
0,20,-4.750000,-4.750000,6.937087,69,1.000000,0.967949,0.014812,0,0
0,21,-4.750000,-4.250000,6.552360,89,1.000000,0.952061,0.014293,0,0
0,22,-4.750000,-3.750000,6.292911,89,1.000000,0.970034,0.013960,0,0
0,23,-4.750000,-3.250000,5.999907,107,1.000000,0.962870,0.013600,0,0
0,24,-4.750000,-2.750000,5.717300,80,0.933637,0.984739,0.013269,0,0
0,25,-4.750000,-2.250000,5.475987,150,1.000000,0.978083,0.012999,0,0
0,26,-4.750000,-1.750000,5.316291,172,1.000000,0.983704,0.012826,0,0
0,27,-4.750000,-1.250000,5.271256,187,1.000000,0.990821,0.012779,0,0
0,28,-4.750000,-0.750000,5.124351,180,0.939711,0.993817,0.012626,0,0
0,29,-4.750000,-0.250000,5.110843,184,0.143130,0.998145,0.012612,0,0
0,30,-4.750000,0.250000,5.092563,176,0.084411,0.997985,0.012593,0,0
0,31,-4.750000,0.750000,5.179791,179,0.075160,0.998293,0.012683,0,0
0,32,-4.750000,1.250000,5.266328,158,0.092212,0.997856,0.012773,0,0
0,33,-4.750000,1.750000,5.378738,136,0.171645,0.997769,0.012893,0,0
0,34,-4.750000,2.250000,5.522507,118,0.077841,0.997542,0.013050,0,0
0,35,-4.750000,2.750000,5.797017,117,0.104810,0.997889,0.013361,0,0
0,36,-4.750000,3.250000,6.037886,106,0.369263,0.997553,0.013646,0,0
0,37,-4.750000,3.750000,6.371255,117,0.882078,0.986540,0.014059,0,0
0,38,-4.750000,4.250000,6.535697,66,0.543031,0.987197,0.014272,0,0
0,39,-4.750000,4.750000,7.053866,15,0.286591,0.760452,0.014976,0,0
0,40,-4.750000,5.250000,7.407500,4,0.217176,0.329029,0.015487,0,0
0,41,-4.750000,5.750000,7.613647,17,0.038640,0.814287,0.015797,0,0
0,42,-4.750000,6.250000,8.035029,33,0.298815,0.958217,0.016456,0,0
0,43,-4.750000,6.750000,8.436001,32,0.247235,0.953822,0.017117,0,0
0,44,-4.750000,7.250000,8.866601,10,0.075969,0.630279,0.017862,0,0
0,45,-4.750000,7.750000,9.316667,3,0.048642,0.258541,0.018680,0,0
0,46,-4.750000,8.250000,9.625833,6,0.054116,0.448189,0.019266,0,0
0,47,-4.750000,8.750000,10.021667,3,0.035802,0.206918,0.020043,0,0
0,48,-4.750000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,49,-4.750000,9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,0,-4.250000,-14.750000,15.325500,10,0.022160,0.608861,0.033487,0,0
1,1,-4.250000,-14.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,2,-4.250000,-13.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,3,-4.250000,-13.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,4,-4.250000,-12.750000,13.568334,3,0.025846,0.250100,0.028410,0,0
1,5,-4.250000,-12.250000,13.125001,7,0.045299,0.494377,0.027227,0,0
1,6,-4.250000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,7,-4.250000,-11.250000,12.139001,3,0.036869,0.250453,0.024736,0,0
1,8,-4.250000,-10.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,14,-4.250000,-7.750000,8.860400,5,0.038675,0.388293,0.017851,0,0
1,15,-4.250000,-7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,7.455286,7,0.283365,0.499123,0.015558,0,0
1,18,-4.250000,-5.750000,7.188934,15,0.263026,0.754867,0.015168,0,0
1,19,-4.250000,-5.250000,6.848637,33,0.645693,0.918808,0.014690,0,0
1,20,-4.250000,-4.750000,6.449319,50,1.000000,0.934558,0.014159,0,0
1,21,-4.250000,-4.250000,6.171814,43,0.652736,0.913743,0.013809,0,0
1,22,-4.250000,-3.750000,5.732690,84,1.000000,0.903629,0.013286,0,0
1,23,-4.250000,-3.250000,5.460684,92,1.000000,0.940533,0.012982,0,0
1,24,-4.250000,-2.750000,5.119730,74,1.000000,0.887066,0.012621,0,0
1,25,-4.250000,-2.250000,4.935574,68,1.000000,0.881546,0.012436,0,0
1,26,-4.250000,-1.750000,4.731579,121,0.484314,0.984210,0.012239,0,0
1,27,-4.250000,-1.250000,4.566604,126,0.263404,0.988873,0.012085,0,0
1,28,-4.250000,-0.750000,4.445549,131,0.220761,0.994005,0.011976,0,0
1,29,-4.250000,-0.250000,4.395561,125,0.132158,0.993507,0.011932,0,0
1,30,-4.250000,0.250000,4.410219,114,0.051245,0.993101,0.011945,0,0
1,31,-4.250000,0.750000,4.459723,130,0.051987,0.993344,0.011989,0,0
