ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.069723,18,0.030472,0.820571,0.035824,0,0
0,2,-4.750000,-13.750000,14.440889,9,0.027498,0.557297,0.030854,0,0
0,3,-4.750000,-13.250000,14.273531,17,0.032751,0.802259,0.030373,0,0
0,4,-4.750000,-12.750000,14.086001,3,0.024046,0.155862,0.029842,0,0
0,5,-4.750000,-12.250000,13.004834,6,0.031053,0.390225,0.026913,0,0
0,6,-4.750000,-11.750000,12.804057,18,0.040417,0.822083,0.026394,0,0
0,7,-4.750000,-11.250000,12.625501,8,0.031828,0.508094,0.025940,0,0
0,8,-4.750000,-10.750000,11.666384,13,0.040359,0.706403,0.023610,0,0
0,9,-4.750000,-10.250000,11.519500,18,0.045807,0.822632,0.023270,0,0
0,10,-4.750000,-9.750000,10.949800,15,0.019984,0.774701,0.021990,0,0
0,11,-4.750000,-9.250000,10.572411,22,0.044894,0.880392,0.021178,0,0
0,12,-4.750000,-8.750000,10.132910,22,0.046888,0.886869,0.020268,0,0
0,13,-4.750000,-8.250000,9.735333,24,0.050442,0.901576,0.019478,0,0
0,14,-4.750000,-7.750000,9.273064,32,0.035613,0.956108,0.018599,0,0
0,15,-4.750000,-7.250000,8.865729,37,0.031908,0.972113,0.017860,0,0
0,16,-4.750000,-6.750000,8.445361,36,0.029172,0.968478,0.017132,0,0
0,17,-4.750000,-6.250000,8.097827,46,0.037344,0.986157,0.016557,0,0
0,18,-4.750000,-5.750000,7.723106,48,0.031836,0.989204,0.015965,0,0
0,19,-4.750000,-5.250000,7.315666,69,0.106391,0.996345,0.015352,0,0
0,20,-4.750000,-4.750000,7.032086,59,0.035954,0.994386,0.014945,0,0
0,21,-4.750000,-4.250000,6.610662,95,0.188397,0.997553,0.014370,0,0
0,22,-4.750000,-3.750000,6.355395,132,0.279140,0.997509,0.014039,0,0
0,23,-4.750000,-3.250000,6.084928,122,0.437873,0.996335,0.013703,0,0
0,24,-4.750000,-2.750000,5.831051,136,0.180763,0.997730,0.013400,0,0
0,25,-4.750000,-2.250000,5.613400,145,0.172244,0.998063,0.013151,0,0
0,26,-4.750000,-1.750000,5.406845,149,0.113745,0.997989,0.012923,0,0
0,27,-4.750000,-1.250000,5.243991,125,0.184999,0.998075,0.012750,0,0
0,28,-4.750000,-0.750000,5.177517,187,0.157784,0.998336,0.012681,0,0
0,29,-4.750000,-0.250000,5.117266,132,0.078360,0.998772,0.012619,0,0
0,30,-4.750000,0.250000,5.147037,171,0.241967,0.997759,0.012649,0,0
0,31,-4.750000,0.750000,5.169191,178,0.137283,0.996882,0.012672,0,0
0,32,-4.750000,1.250000,5.193303,198,1.000000,0.971909,0.012697,0,0
0,33,-4.750000,1.750000,5.362892,148,1.000000,0.981454,0.012876,0,0
0,34,-4.750000,2.250000,5.529911,223,1.000000,0.950713,0.013058,0,0
0,35,-4.750000,2.750000,5.506193,157,1.000000,0.886305,0.013032,0,0
0,36,-4.750000,3.250000,5.951181,94,0.764255,0.986192,0.013542,0,0
0,37,-4.750000,3.750000,6.312516,68,0.474829,0.990750,0.013985,0,0
0,38,-4.750000,4.250000,6.769066,15,0.307257,0.769916,0.014582,0,0
0,39,-4.750000,4.750000,7.260334,3,0.073326,0.250045,0.015271,0,0
0,40,-4.750000,5.250000,7.278000,4,1.000000,0.328046,0.015297,0,0
0,41,-4.750000,5.750000,7.742143,7,0.071595,0.474573,0.015994,0,0
0,43,-4.750000,6.750000,8.353000,5,0.052319,0.350765,0.016977,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,9.163200,10,0.099014,0.628411,0.018396,0,0
0,46,-4.750000,8.250000,9.620334,3,0.040368,0.251935,0.019255,0,0
0,47,-4.750000,8.750000,9.895144,7,0.043396,0.484585,0.019791,0,0
0,49,-4.750000,9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,1,-4.250000,-14.250000,14.684751,4,0.023984,0.237484,0.031564,0,0
1,2,-4.250000,-13.750000,14.580778,9,0.025034,0.556880,0.031260,0,0
1,5,-4.250000,-12.250000,13.078934,15,0.030600,0.759428,0.027106,0,0
1,7,-4.250000,-11.250000,11.943002,9,0.041953,0.563207,0.024264,0,0
1,8,-4.250000,-10.750000,11.802126,8,0.040390,0.512380,0.023929,0,0
1,9,-4.250000,-10.250000,10.913001,6,0.043178,0.395788,0.021909,0,0
1,10,-4.250000,-9.750000,10.832084,12,0.046623,0.675552,0.021733,0,0
1,11,-4.250000,-9.250000,10.037778,9,0.053422,0.557880,0.020076,0,0
1,12,-4.250000,-8.750000,9.953251,12,0.054378,0.676278,0.019907,0,0
1,13,-4.250000,-8.250000,9.270667,18,0.065405,0.822102,0.018595,0,0
1,14,-4.250000,-7.750000,8.850667,12,0.021141,0.695391,0.017833,0,0
1,15,-4.250000,-7.250000,8.567369,19,0.008271,0.837490,0.017340,0,0
1,16,-4.250000,-6.750000,8.111520,25,0.019885,0.909249,0.016580,0,0
1,17,-4.250000,-6.250000,7.652267,30,0.022004,0.943866,0.015856,0,0
1,18,-4.250000,-5.750000,7.236759,33,0.026726,0.957238,0.015237,0,0
1,19,-4.250000,-5.250000,6.836526,38,0.019628,0.971121,0.014674,0,0
1,20,-4.250000,-4.750000,6.440197,46,0.044793,0.982028,0.014148,0,0
1,21,-4.250000,-4.250000,6.164646,62,0.207286,0.989368,0.013800,0,0
1,22,-4.250000,-3.750000,5.747757,82,0.218731,0.989639,0.013304,0,0
1,23,-4.250000,-3.250000,5.501098,82,0.110959,0.991653,0.013026,0,0
1,24,-4.250000,-2.750000,5.215691,97,0.040491,0.992924,0.012720,0,0
1,25,-4.250000,-2.250000,5.005394,66,0.043740,0.991299,0.012505,0,0
1,26,-4.250000,-1.750000,4.779984,128,0.149207,0.993743,0.012285,0,0
1,27,-4.250000,-1.250000,4.705507,67,0.036978,0.991884,0.012214,0,0
1,28,-4.250000,-0.750000,4.611246,53,0.087571,0.987528,0.012126,0,0
1,29,-4.250000,-0.250000,4.573653,49,0.085362,0.984935,0.012092,0,0
1,30,-4.250000,0.250000,4.593711,59,0.073135,0.990571,0.012110,0,0
1,31,-4.250000,0.750000,4.586135,74,0.061001,0.992208,0.012103,0,0
1,32,-4.250000,1.250000,4.617025,160,0.998272,0.970751,0.012132,0,0
1,33,-4.250000,1.750000,4.726932,103,0.761675,0.968661,0.012234,0,0
1,34,-4.250000,2.250000,4.955552,96,0.184394,0.990484,0.012456,0,0
1,35,-4.250000,2.750000,5.221713,101,0.767388,0.988210,0.012727,0,0
1,36,-4.250000,3.250000,5.440510,100,0.974897,0.941642,0.012960,0,0
1,37,-4.250000,3.750000,5.757843,57,0.502325,0.926412,0.013315,0,0
1,38,-4.250000,4.250000,6.067273,11,0.086083,0.662016,0.013681,0,0
1,39,-4.250000,4.750000,6.372528,36,0.475256,0.950561,0.014061,0,0
1,40,-4.250000,5.250000,6.856143,7,0.916887,0.469056,0.014701,0,0
1,42,-4.250000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,43,-4.250000,6.750000,7.904001,3,1.000000,0.254430,0.016247,0,0
1,44,-4.250000,7.250000,8.520000,14,0.416992,0.744736,0.017259,0,0
1,45,-4.250000,7.750000,8.940834,18,0.392784,0.820805,0.017994,0,0
1,46,-4.250000,8.250000,9.266843,19,0.251596,0.833292,0.018587,0,0
1,47,-4.250000,8.750000,9.828334,3,0.041998,0.239721,0.019660,0,0
2,1,-3.750000,-14.250000,14.779584,12,0.030075,0.673664,0.031844,0,0
2,4,-3.750000,-12.750000,13.271692,13,0.038515,0.706951,0.027614,0,0
2,5,-3.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,6,-3.750000,-11.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,7,-3.750000,-11.250000,12.044072,14,0.037891,0.734527,0.024506,0,0
2,8,-3.750000,-10.750000,11.161334,3,0.045403,0.163983,0.022458,0,0
2,9,-3.750000,-10.250000,11.016666,15,0.050956,0.760924,0.022137,0,0
2,10,-3.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,11,-3.750000,-9.250000,10.144278,18,0.052925,0.822087,0.020291,0,0
2,12,-3.750000,-8.750000,9.428694,13,0.062762,0.708004,0.018890,0,0
2,13,-3.750000,-8.250000,9.261364,11,0.023200,0.662055,0.018577,0,0
2,14,-3.750000,-7.750000,8.754095,21,0.080182,0.867608,0.017663,0,0
2,15,-3.750000,-7.250000,8.229801,25,0.080409,0.910210,0.016773,0,0
2,16,-3.750000,-6.750000,7.762501,26,0.092299,0.918222,0.016026,0,0
2,17,-3.750000,-6.250000,7.350655,29,0.130836,0.938639,0.015403,0,0
2,18,-3.750000,-5.750000,6.954406,32,0.011910,0.953312,0.014836,0,0
2,19,-3.750000,-5.250000,6.522133,45,0.019206,0.981187,0.014254,0,0
2,20,-3.750000,-4.750000,6.163278,47,0.027804,0.979574,0.013799,0,0
2,21,-3.750000,-4.250000,5.792048,62,0.041894,0.990467,0.013355,0,0
2,22,-3.750000,-3.750000,5.425248,77,0.394840,0.989520,0.012943,0,0
2,23,-3.750000,-3.250000,5.099125,88,0.132152,0.992741,0.012600,0,0
2,24,-3.750000,-2.750000,4.824904,104,0.065685,0.993475,0.012328,0,0
2,25,-3.750000,-2.250000,4.705771,48,0.041017,0.983217,0.012214,0,0
2,26,-3.750000,-1.750000,4.619750,4,0.303746,0.236150,0.012134,0,0
2,32,-3.750000,1.250000,4.427714,7,0.296145,0.416495,0.011960,0,0
2,33,-3.750000,1.750000,4.456946,73,0.320252,0.981027,0.011986,0,0
2,34,-3.750000,2.250000,4.524443,129,0.774767,0.954473,0.012047,0,0
2,35,-3.750000,2.750000,4.792094,147,1.000000,0.963844,0.012296,0,0
2,36,-3.750000,3.250000,5.121306,49,0.648990,0.964338,0.012623,0,0
2,37,-3.750000,3.750000,5.408501,14,0.115622,0.750616,0.012925,0,0
2,38,-3.750000,4.250000,5.711429,28,0.438978,0.909210,0.013262,0,0
2,39,-3.750000,4.750000,6.239375,32,0.255330,0.942171,0.013893,0,0
2,40,-3.750000,5.250000,6.535779,18,0.382835,0.811983,0.014272,0,0
2,41,-3.750000,5.750000,6.757875,8,0.174950,0.517642,0.014567,0,0
2,42,-3.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,43,-3.750000,6.750000,7.854751,8,0.307640,0.544067,0.016170,0,0
2,44,-3.750000,7.250000,8.224084,12,0.191213,0.689705,0.016764,0,0
2,45,-3.750000,7.750000,8.570715,7,1.000000,0.489096,0.017346,0,0
2,46,-3.750000,8.250000,9.136201,10,1.000000,0.603506,0.018347,0,0
2,47,-3.750000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,0,-3.250000,-14.750000,15.022626,8,0.026072,0.509850,0.032568,0,0
3,1,-3.250000,-14.250000,14.909250,4,0.024131,0.237808,0.032229,0,0
3,3,-3.250000,-13.250000,13.500001,8,0.032748,0.508829,0.028225,0,0
3,4,-3.250000,-12.750000,13.407666,6,0.031764,0.392938,0.027977,0,0
3,6,-3.250000,-11.750000,12.198466,15,0.048415,0.759549,0.024880,0,0
3,8,-3.250000,-10.750000,11.198314,16,0.049582,0.782691,0.022540,0,0
3,10,-3.250000,-9.750000,10.302053,19,0.065167,0.839412,0.020613,0,0
3,11,-3.250000,-9.250000,9.617399,5,0.059128,0.325847,0.019249,0,0
3,12,-3.250000,-8.750000,9.540201,15,0.056618,0.760854,0.019102,0,0
3,13,-3.250000,-8.250000,8.917773,22,0.067058,0.880032,0.017953,0,0
3,14,-3.250000,-7.750000,8.380106,19,0.062466,0.838497,0.017023,0,0
3,15,-3.250000,-7.250000,7.980101,20,0.016318,0.858749,0.016368,0,0
3,16,-3.250000,-6.750000,7.579588,29,0.018924,0.937764,0.015745,0,0
3,17,-3.250000,-6.250000,7.137064,31,0.012709,0.945632,0.015094,0,0
3,18,-3.250000,-5.750000,6.700737,38,0.011303,0.970269,0.014490,0,0
3,19,-3.250000,-5.250000,6.280646,48,0.017385,0.982553,0.013945,0,0
3,20,-3.250000,-4.750000,5.872886,61,0.025192,0.990181,0.013449,0,0
3,21,-3.250000,-4.250000,5.482121,66,0.014667,0.990598,0.013005,0,0
3,22,-3.250000,-3.750000,5.117189,90,0.048941,0.992555,0.012619,0,0
3,23,-3.250000,-3.250000,4.743286,105,0.311206,0.993552,0.012250,0,0
3,24,-3.250000,-2.750000,4.578594,32,0.372682,0.952490,0.012096,0,0
3,34,-3.250000,2.250000,4.254424,33,0.433277,0.915081,0.011810,0,0
3,35,-3.250000,2.750000,4.506104,166,0.981494,0.926890,0.012030,0,0
3,36,-3.250000,3.250000,4.739416,181,0.907966,0.972278,0.012246,0,0
3,37,-3.250000,3.750000,5.093736,140,0.872090,0.972747,0.012595,0,0
3,38,-3.250000,4.250000,5.356600,65,0.474030,0.960490,0.012869,0,0
3,39,-3.250000,4.750000,5.812167,6,0.057954,0.449422,0.013378,0,0
3,40,-3.250000,5.250000,6.333428,14,0.283816,0.737147,0.014011,0,0
3,41,-3.250000,5.750000,6.672125,8,0.253693,0.542851,0.014452,0,0
3,42,-3.250000,6.250000,7.182250,4,0.143142,0.325843,0.015158,0,0
3,43,-3.250000,6.750000,7.535334,3,0.085086,0.246454,0.015678,0,0
3,44,-3.250000,7.250000,8.037251,24,0.594832,0.880713,0.016460,0,0
3,45,-3.250000,7.750000,8.298750,4,0.060952,0.274871,0.016887,0,0
3,47,-3.250000,8.750000,9.437333,3,0.047556,0.233518,0.018906,0,0
4,0,-2.750000,-14.750000,15.192250,12,0.029878,0.674191,0.033080,0,0
