ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,1,-4.750000,-14.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,3,-4.750000,-13.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,16,-4.750000,-6.750000,8.461715,7,0.487599,0.502116,0.017160,0,0
0,17,-4.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,18,-4.750000,-5.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,21,-4.750000,-4.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,22,-4.750000,-3.750000,6.186770,52,0.486532,0.989420,0.013828,0,0
0,23,-4.750000,-3.250000,5.959777,174,1.000000,0.984146,0.013552,0,0
0,24,-4.750000,-2.750000,5.804671,94,1.000000,0.983576,0.013369,0,0
0,25,-4.750000,-2.250000,5.514645,107,0.951834,0.990146,0.013041,0,0
0,26,-4.750000,-1.750000,5.604893,37,0.102850,0.972926,0.013141,0,0
0,28,-4.750000,-0.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,29,-4.750000,-0.250000,5.468308,13,0.151017,0.696505,0.012990,0,0
0,31,-4.750000,0.750000,5.167500,8,0.126487,0.548963,0.012670,0,0
0,32,-4.750000,1.250000,5.248555,117,0.367462,0.996651,0.012755,0,0
0,33,-4.750000,1.750000,5.337610,136,0.401974,0.994456,0.012849,0,0
0,34,-4.750000,2.250000,5.561932,149,0.889259,0.991464,0.013094,0,0
0,35,-4.750000,2.750000,5.725914,127,0.989888,0.992391,0.013279,0,0
0,36,-4.750000,3.250000,5.991556,99,0.884433,0.984551,0.013590,0,0
0,37,-4.750000,3.750000,6.230524,21,0.432426,0.867345,0.013882,0,0
0,38,-4.750000,4.250000,6.584726,22,0.775159,0.869599,0.014336,0,0
0,39,-4.750000,4.750000,6.771412,17,0.361562,0.797576,0.014585,0,0
0,40,-4.750000,5.250000,7.060238,21,0.232446,0.868944,0.014985,0,0
0,41,-4.750000,5.750000,7.514501,6,0.313873,0.444448,0.015647,0,0
0,42,-4.750000,6.250000,7.959801,5,0.355573,0.390462,0.016336,0,0
0,43,-4.750000,6.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,9.135201,5,0.146131,0.383194,0.018345,0,0
0,46,-4.750000,8.250000,9.733714,7,0.061745,0.499917,0.019475,0,0
0,47,-4.750000,8.750000,9.863001,5,0.049008,0.381738,0.019728,0,0
0,48,-4.750000,9.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,49,-4.750000,9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,50,-4.750000,10.250000,11.527752,4,0.094517,0.328360,0.023289,0,0
0,51,-4.750000,10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,52,-4.750000,11.250000,12.576001,3,0.028392,0.246564,0.025816,0,0
1,6,-4.250000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,15,-4.250000,-7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,21,-4.250000,-4.250000,5.842401,5,0.080016,0.383001,0.013413,0,0
1,22,-4.250000,-3.750000,5.622781,73,0.762637,0.965457,0.013162,0,0
1,23,-4.250000,-3.250000,5.434955,87,1.000000,0.964341,0.012954,0,0
1,24,-4.250000,-2.750000,5.138476,99,1.000000,0.927320,0.012640,0,0
1,25,-4.250000,-2.250000,4.949622,98,0.739611,0.969909,0.012450,0,0
1,26,-4.250000,-1.750000,4.775056,18,1.000000,0.695571,0.012280,0,0
1,29,-4.250000,-0.250000,4.372500,4,0.299833,0.325280,0.011912,0,0
1,30,-4.250000,0.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,31,-4.250000,0.750000,4.381917,12,0.084290,0.685584,0.011920,0,0
1,32,-4.250000,1.250000,4.536766,68,0.358732,0.977694,0.012058,0,0
1,33,-4.250000,1.750000,4.737040,102,0.542306,0.986499,0.012244,0,0
1,34,-4.250000,2.250000,4.950741,93,0.269757,0.984515,0.012451,0,0
1,35,-4.250000,2.750000,5.204038,106,0.885811,0.962223,0.012708,0,0
1,36,-4.250000,3.250000,5.418240,88,0.735592,0.935770,0.012936,0,0
1,37,-4.250000,3.750000,5.705193,26,0.447388,0.900035,0.013255,0,0
1,38,-4.250000,4.250000,6.137523,23,0.509131,0.857874,0.013767,0,0
1,39,-4.250000,4.750000,6.450860,21,0.311287,0.847821,0.014161,0,0
1,40,-4.250000,5.250000,6.835334,3,0.151803,0.256148,0.014672,0,0
1,41,-4.250000,5.750000,7.167286,7,0.148381,0.490302,0.015137,0,0
1,42,-4.250000,6.250000,7.576429,7,0.261284,0.496201,0.015740,0,0
1,43,-4.250000,6.750000,8.183858,7,0.158990,0.481287,0.016698,0,0
1,44,-4.250000,7.250000,8.334001,6,0.215300,0.442993,0.016946,0,0
1,45,-4.250000,7.750000,8.978779,9,0.060297,0.580588,0.018062,0,0
1,50,-4.250000,10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,51,-4.250000,10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,55,-4.250000,12.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,3,-3.750000,-13.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,4,-3.750000,-12.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,9,-3.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,10,-3.750000,-9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
2,16,-3.750000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,21,-3.750000,-4.250000,5.682500,4,0.651914,0.325278,0.013229,0,0
