ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,6,-4.750000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,8,-4.750000,-10.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,11,-4.750000,-9.250000,10.654250,4,0.078535,0.327107,0.021351,0,0
0,13,-4.750000,-8.250000,9.514001,3,1.000000,0.254507,0.019052,0,0
0,14,-4.750000,-7.750000,9.252429,7,0.283207,0.495589,0.018561,0,0
0,15,-4.750000,-7.250000,8.992667,3,0.113829,0.258180,0.018087,0,0
0,16,-4.750000,-6.750000,8.533668,6,0.607494,0.430889,0.017282,0,0
0,17,-4.750000,-6.250000,8.196899,20,1.000000,0.835082,0.016719,0,0
0,18,-4.750000,-5.750000,7.782479,23,1.000000,0.864759,0.016057,0,0
0,19,-4.750000,-5.250000,7.442001,19,0.885280,0.824612,0.015538,0,0
0,20,-4.750000,-4.750000,6.910000,36,1.000000,0.941244,0.014775,0,0
0,21,-4.750000,-4.250000,6.631471,34,0.804223,0.949421,0.014398,0,0
0,22,-4.750000,-3.750000,6.157001,33,0.704791,0.938958,0.013791,0,0
0,23,-4.750000,-3.250000,5.944232,128,0.853975,0.983892,0.013533,0,0
0,24,-4.750000,-2.750000,5.773030,205,1.000000,0.971423,0.013333,0,0
0,25,-4.750000,-2.250000,5.605062,66,0.803437,0.980198,0.013142,0,0
0,26,-4.750000,-1.750000,5.647842,19,0.648371,0.824454,0.013190,0,0
0,29,-4.750000,-0.250000,5.449443,18,0.503614,0.818171,0.012970,0,0
0,30,-4.750000,0.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,31,-4.750000,0.750000,5.204326,126,1.000000,0.987371,0.012709,0,0
0,32,-4.750000,1.250000,5.142787,127,1.000000,0.965953,0.012645,0,0
0,33,-4.750000,1.750000,5.411757,173,1.000000,0.959445,0.012929,0,0
0,34,-4.750000,2.250000,5.539426,120,1.000000,0.979071,0.013069,0,0
0,35,-4.750000,2.750000,5.626528,112,1.000000,0.972612,0.013166,0,0
