ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,24,-4.750000,-2.750000,5.736341,41,0.264499,0.981517,0.013291,0,0
0,25,-4.750000,-2.250000,5.551473,169,0.605425,0.994766,0.013082,0,0
0,26,-4.750000,-1.750000,5.396839,167,0.535187,0.998008,0.012913,0,0
0,27,-4.750000,-1.250000,5.248800,175,0.288927,0.998032,0.012755,0,0
0,28,-4.750000,-0.750000,5.134267,180,0.294349,0.997634,0.012636,0,0
0,29,-4.750000,-0.250000,5.080821,166,0.425743,0.998067,0.012581,0,0
0,30,-4.750000,0.250000,5.048271,174,0.534398,0.996869,0.012549,0,0
0,31,-4.750000,0.750000,5.088890,173,0.180737,0.998134,0.012590,0,0
0,32,-4.750000,1.250000,5.233227,177,0.520202,0.998015,0.012739,0,0
0,33,-4.750000,1.750000,5.318482,168,1.000000,0.994394,0.012829,0,0
0,34,-4.750000,2.250000,5.503373,137,1.000000,0.981099,0.013029,0,0
0,35,-4.750000,2.750000,5.737202,144,1.000000,0.966899,0.013292,0,0
0,36,-4.750000,3.250000,5.980982,56,0.762207,0.973248,0.013577,0,0
0,37,-4.750000,3.750000,6.098889,18,0.735011,0.789802,0.013720,0,0
0,38,-4.750000,4.250000,6.777491,55,1.000000,0.949023,0.014593,0,0
0,39,-4.750000,4.750000,6.847824,17,1.000000,0.784258,0.014689,0,0
0,40,-4.750000,5.250000,7.235616,13,0.313500,0.723757,0.015235,0,0
0,41,-4.750000,5.750000,7.608000,5,0.987485,0.386341,0.015788,0,0
0,42,-4.750000,6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,43,-4.750000,6.750000,8.277445,9,1.000000,0.571673,0.016852,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,46,-4.750000,8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,48,-4.750000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,24,-4.250000,-2.750000,5.033667,60,0.141044,0.982628,0.012534,0,0
1,25,-4.250000,-2.250000,4.962695,72,0.395086,0.974021,0.012463,0,0
1,26,-4.250000,-1.750000,4.742837,104,0.237379,0.990765,0.012249,0,0
1,27,-4.250000,-1.250000,4.552452,113,0.156382,0.992071,0.012072,0,0
1,28,-4.250000,-0.750000,4.428737,129,0.137484,0.993816,0.011961,0,0
1,29,-4.250000,-0.250000,4.336277,141,0.270671,0.993766,0.011880,0,0
1,30,-4.250000,0.250000,4.357609,143,0.201682,0.992967,0.011899,0,0
1,31,-4.250000,0.750000,4.405263,118,0.074056,0.994627,0.011941,0,0
1,32,-4.250000,1.250000,4.551738,130,0.229581,0.992398,0.012072,0,0
1,33,-4.250000,1.750000,4.675553,165,1.000000,0.978558,0.012186,0,0
1,34,-4.250000,2.250000,4.868454,134,1.000000,0.962971,0.012370,0,0
1,35,-4.250000,2.750000,5.036803,71,1.000000,0.946437,0.012537,0,0
1,36,-4.250000,3.250000,5.208840,25,0.655438,0.822891,0.012713,0,0
1,37,-4.250000,3.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,38,-4.250000,4.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,39,-4.250000,4.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,41,-4.250000,5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,42,-4.250000,6.250000,7.632000,4,1.000000,0.326014,0.015825,0,0
1,43,-4.250000,6.750000,8.011668,9,0.995875,0.569589,0.016419,0,0
