ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,1,-4.750000,-14.250000,15.030667,12,0.050093,0.689341,0.032592,0,0
0,2,-4.750000,-13.750000,14.957001,5,0.051138,0.374945,0.032371,0,0
0,4,-4.750000,-12.750000,13.615601,10,0.070839,0.609830,0.028538,0,0
0,5,-4.750000,-12.250000,13.373800,10,0.052280,0.612835,0.027886,0,0
0,7,-4.750000,-11.250000,12.147401,5,0.065084,0.374889,0.024756,0,0
0,8,-4.750000,-10.750000,11.861252,4,0.058467,0.310639,0.024069,0,0
0,9,-4.750000,-10.250000,11.605000,3,0.002370,0.156842,0.023468,0,0
0,10,-4.750000,-9.750000,10.680667,3,0.063509,0.222696,0.021408,0,0
0,11,-4.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,12,-4.750000,-8.750000,10.241000,3,0.865128,0.258163,0.020488,0,0
0,13,-4.750000,-8.250000,9.749500,4,0.061083,0.325889,0.019505,0,0
0,14,-4.750000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,15,-4.750000,-7.250000,8.900272,11,0.670950,0.661955,0.017921,0,0
0,16,-4.750000,-6.750000,8.597863,44,0.990920,0.967938,0.017392,0,0
0,17,-4.750000,-6.250000,8.204901,20,0.543050,0.849992,0.016732,0,0
0,18,-4.750000,-5.750000,7.708222,27,0.699016,0.925402,0.015942,0,0
0,19,-4.750000,-5.250000,7.361032,32,0.775516,0.921485,0.015418,0,0
0,20,-4.750000,-4.750000,6.972530,34,1.000000,0.951308,0.014862,0,0
0,21,-4.750000,-4.250000,6.677902,72,1.000000,0.982429,0.014459,0,0
0,22,-4.750000,-3.750000,6.264776,80,1.000000,0.979564,0.013925,0,0
0,23,-4.750000,-3.250000,6.034206,107,1.000000,0.957510,0.013641,0,0
0,24,-4.750000,-2.750000,5.777274,102,0.684949,0.992842,0.013338,0,0
0,25,-4.750000,-2.250000,5.503365,137,0.247462,0.996260,0.013029,0,0
0,26,-4.750000,-1.750000,5.387105,134,0.330966,0.997452,0.012902,0,0
0,27,-4.750000,-1.250000,5.225883,177,0.621736,0.997135,0.012731,0,0
0,28,-4.750000,-0.750000,5.121981,202,0.396758,0.996905,0.012623,0,0
0,29,-4.750000,-0.250000,5.008096,188,0.300130,0.996998,0.012508,0,0
0,30,-4.750000,0.250000,5.016411,183,0.513254,0.993748,0.012516,0,0
0,31,-4.750000,0.750000,5.097736,201,0.405751,0.998146,0.012599,0,0
0,32,-4.750000,1.250000,5.193270,178,0.399450,0.998082,0.012697,0,0
0,33,-4.750000,1.750000,5.346482,158,0.310344,0.998237,0.012858,0,0
0,34,-4.750000,2.250000,5.535448,139,0.324496,0.997893,0.013064,0,0
0,35,-4.750000,2.750000,5.706217,129,0.342543,0.995070,0.013256,0,0
0,36,-4.750000,3.250000,5.983309,91,0.206398,0.997036,0.013580,0,0
0,37,-4.750000,3.750000,6.279590,83,0.166112,0.997390,0.013943,0,0
0,38,-4.750000,4.250000,6.603810,79,0.351894,0.996434,0.014361,0,0
0,39,-4.750000,4.750000,6.871978,85,0.506189,0.993438,0.014722,0,0
0,40,-4.750000,5.250000,7.332101,59,0.565302,0.991201,0.015376,0,0
0,41,-4.750000,5.750000,7.611733,56,0.415302,0.989317,0.015794,0,0
0,42,-4.750000,6.250000,7.971328,49,0.472783,0.979849,0.016354,0,0
0,43,-4.750000,6.750000,8.494356,42,0.224003,0.979232,0.017215,0,0
0,44,-4.750000,7.250000,8.853148,34,0.126409,0.962510,0.017838,0,0
0,45,-4.750000,7.750000,9.304276,29,0.035917,0.941417,0.018657,0,0
0,46,-4.750000,8.250000,9.701118,17,0.267440,0.814358,0.019411,0,0
0,47,-4.750000,8.750000,10.078194,31,0.491465,0.948534,0.020157,0,0
