ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,12,-4.750000,-8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,13,-4.750000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,14,-4.750000,-7.750000,9.410666,3,0.244852,0.256333,0.018856,0,0
0,15,-4.750000,-7.250000,8.803308,13,0.213743,0.723938,0.017750,0,0
0,16,-4.750000,-6.750000,8.499454,11,0.314554,0.659456,0.017224,0,0
0,17,-4.750000,-6.250000,8.057312,32,0.742528,0.945091,0.016492,0,0
0,18,-4.750000,-5.750000,7.539881,25,0.832809,0.889405,0.015685,0,0
0,19,-4.750000,-5.250000,7.163510,53,0.900187,0.973890,0.015132,0,0
0,20,-4.750000,-4.750000,6.972145,48,0.722533,0.982574,0.014861,0,0
0,21,-4.750000,-4.250000,6.555862,36,0.649990,0.957841,0.014298,0,0
0,22,-4.750000,-3.750000,6.201667,48,1.000000,0.976743,0.013846,0,0
0,23,-4.750000,-3.250000,5.955811,90,0.767169,0.984374,0.013547,0,0
0,24,-4.750000,-2.750000,5.699794,126,1.000000,0.985352,0.013249,0,0
0,25,-4.750000,-2.250000,5.499897,116,0.964095,0.984344,0.013025,0,0
0,26,-4.750000,-1.750000,5.350619,118,0.801408,0.981265,0.012863,0,0
0,27,-4.750000,-1.250000,5.257291,179,1.000000,0.988998,0.012764,0,0
0,28,-4.750000,-0.750000,5.125365,181,0.369048,0.997562,0.012627,0,0
0,29,-4.750000,-0.250000,5.027991,188,0.229692,0.997995,0.012528,0,0
0,30,-4.750000,0.250000,5.014117,155,0.271935,0.997423,0.012514,0,0
0,31,-4.750000,0.750000,5.079904,166,0.386148,0.996896,0.012581,0,0
0,32,-4.750000,1.250000,5.238721,159,0.325163,0.997942,0.012744,0,0
0,33,-4.750000,1.750000,5.263231,152,0.324161,0.993940,0.012770,0,0
0,34,-4.750000,2.250000,5.519294,136,0.224376,0.997906,0.013046,0,0
0,35,-4.750000,2.750000,5.722606,112,1.000000,0.984700,0.013275,0,0
0,36,-4.750000,3.250000,6.081975,125,1.000000,0.980580,0.013699,0,0
0,37,-4.750000,3.750000,6.281891,55,0.512534,0.973534,0.013946,0,0
0,38,-4.750000,4.250000,6.508750,4,0.058350,0.326088,0.014236,0,0
0,39,-4.750000,4.750000,7.040084,12,0.101037,0.693804,0.014956,0,0
0,40,-4.750000,5.250000,7.222600,5,0.197778,0.391112,0.015217,0,0
0,44,-4.750000,7.250000,8.705200,5,0.670460,0.387230,0.017578,0,0
0,45,-4.750000,7.750000,9.039801,5,0.040476,0.390118,0.018172,0,0
0,46,-4.750000,8.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,52,-4.750000,11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,13,-4.250000,-8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,14,-4.250000,-7.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,15,-4.250000,-7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,16,-4.250000,-6.750000,7.883001,3,0.062000,0.254862,0.016214,0,0
1,17,-4.250000,-6.250000,7.624734,15,0.599653,0.739283,0.015814,0,0
1,18,-4.250000,-5.750000,7.166647,17,0.519259,0.766258,0.015136,0,0
1,19,-4.250000,-5.250000,6.843602,30,0.692152,0.889858,0.014683,0,0
1,20,-4.250000,-4.750000,6.454314,35,0.763072,0.928401,0.014166,0,0
1,21,-4.250000,-4.250000,6.075425,33,0.523831,0.897602,0.013691,0,0
1,22,-4.250000,-3.750000,5.761401,30,1.000000,0.829361,0.013319,0,0
1,23,-4.250000,-3.250000,5.435811,53,1.000000,0.913722,0.012955,0,0
1,24,-4.250000,-2.750000,5.117589,80,0.868101,0.916393,0.012619,0,0
1,25,-4.250000,-2.250000,4.895815,70,1.000000,0.946532,0.012397,0,0
1,26,-4.250000,-1.750000,4.684105,67,0.510361,0.954045,0.012194,0,0
1,27,-4.250000,-1.250000,4.510441,118,1.000000,0.962505,0.012034,0,0
1,28,-4.250000,-0.750000,4.452374,139,0.173785,0.991881,0.011982,0,0
1,29,-4.250000,-0.250000,4.368705,122,0.143393,0.993681,0.011909,0,0
1,30,-4.250000,0.250000,4.370276,142,0.175254,0.993640,0.011910,0,0
1,31,-4.250000,0.750000,4.437734,135,0.187834,0.993352,0.011969,0,0
1,32,-4.250000,1.250000,4.571021,100,0.115655,0.994359,0.012089,0,0
1,33,-4.250000,1.750000,4.715350,103,0.308388,0.993664,0.012223,0,0
1,34,-4.250000,2.250000,4.857804,117,1.000000,0.971112,0.012360,0,0
1,35,-4.250000,2.750000,5.134864,51,0.908499,0.933906,0.012637,0,0
1,36,-4.250000,3.250000,5.424343,79,0.952775,0.955525,0.012942,0,0
1,37,-4.250000,3.750000,5.690923,13,0.093599,0.723840,0.013239,0,0
1,38,-4.250000,4.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,44,-4.250000,7.250000,8.525001,3,0.771538,0.255563,0.017268,0,0
1,45,-4.250000,7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,46,-4.250000,8.250000,9.379428,7,0.039400,0.485752,0.018797,0,0
2,10,-3.750000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,11,-3.750000,-9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,12,-3.750000,-8.750000,9.496333,3,0.357520,0.257283,0.019018,0,0
2,13,-3.750000,-8.250000,9.146333,3,1.000000,0.255985,0.018366,0,0
2,14,-3.750000,-7.750000,8.561334,9,0.246607,0.571791,0.017330,0,0
2,15,-3.750000,-7.250000,8.274334,3,0.220220,0.253749,0.016846,0,0
2,16,-3.750000,-6.750000,7.789779,9,0.355805,0.565641,0.016068,0,0
2,17,-3.750000,-6.250000,7.402364,11,0.840877,0.608781,0.015479,0,0
