ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,15.958252,4,0.169819,0.327029,0.035467,0,0
0,2,-4.750000,-13.750000,15.061667,3,0.062258,0.244610,0.032685,0,0
0,3,-4.750000,-13.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,4,-4.750000,-12.750000,13.827400,5,0.109997,0.385734,0.029120,0,0
0,6,-4.750000,-11.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,7,-4.750000,-11.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,8,-4.750000,-10.750000,11.971500,4,0.099702,0.312001,0.024332,0,0
0,15,-4.750000,-7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,16,-4.750000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,17,-4.750000,-6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,18,-4.750000,-5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,19,-4.750000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,25,-4.750000,-2.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,26,-4.750000,-1.750000,5.312322,201,1.000000,0.989686,0.012822,0,0
0,27,-4.750000,-1.250000,5.294302,169,0.314071,0.996493,0.012803,0,0
0,28,-4.750000,-0.750000,5.136993,153,0.345477,0.996468,0.012639,0,0
0,29,-4.750000,-0.250000,5.091565,149,0.674365,0.996564,0.012592,0,0
0,30,-4.750000,0.250000,5.067361,75,0.584070,0.994294,0.012568,0,0
0,31,-4.750000,0.750000,5.083887,147,0.975007,0.997413,0.012585,0,0
0,32,-4.750000,1.250000,5.073705,95,0.679625,0.996851,0.012574,0,0
0,33,-4.750000,1.750000,5.512578,83,0.655862,0.984859,0.013039,0,0
0,34,-4.750000,2.250000,5.610791,162,1.000000,0.980717,0.013148,0,0
0,35,-4.750000,2.750000,5.623646,136,1.000000,0.951949,0.013163,0,0
0,36,-4.750000,3.250000,5.789525,103,0.619047,0.978313,0.013352,0,0
0,37,-4.750000,3.750000,6.126786,28,0.927371,0.929639,0.013754,0,0
0,38,-4.750000,4.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,0,-4.250000,-14.750000,16.040501,4,0.089859,0.309908,0.035730,0,0
1,2,-4.250000,-13.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,5,-4.250000,-12.250000,12.936833,6,0.078493,0.393103,0.026736,0,0
1,6,-4.250000,-11.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,8,-4.250000,-10.750000,11.628750,4,0.127620,0.321207,0.023523,0,0
1,14,-4.250000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
1,17,-4.250000,-6.250000,7.715637,11,0.793871,0.612946,0.015953,0,0
