ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,20,-4.750000,-4.750000,6.819000,3,0.942479,0.257078,0.014650,0,0
0,21,-4.750000,-4.250000,6.381800,5,1.000000,0.378565,0.014073,0,0
0,22,-4.750000,-3.750000,6.091430,7,0.074190,0.500492,0.013711,0,0
0,23,-4.750000,-3.250000,5.869250,16,0.218646,0.784238,0.013445,0,0
0,24,-4.750000,-2.750000,5.627369,38,0.653981,0.957099,0.013167,0,0
0,25,-4.750000,-2.250000,5.506020,167,1.000000,0.933027,0.013032,0,0
0,26,-4.750000,-1.750000,5.223838,31,1.000000,0.914044,0.012729,0,0
0,32,-4.750000,1.250000,5.353889,9,1.000000,0.585179,0.012866,0,0
0,33,-4.750000,1.750000,5.314369,76,1.000000,0.913669,0.012824,0,0
0,34,-4.750000,2.250000,5.514598,82,1.000000,0.963102,0.013041,0,0
0,35,-4.750000,2.750000,5.924500,4,0.105563,0.326614,0.013510,0,0
0,36,-4.750000,3.250000,5.718334,3,0.069336,0.189058,0.013270,0,0
0,37,-4.750000,3.750000,6.357690,29,1.000000,0.920806,0.014042,0,0
0,38,-4.750000,4.250000,6.588952,21,0.518270,0.867192,0.014341,0,0
0,39,-4.750000,4.750000,6.990038,26,0.837660,0.898022,0.014886,0,0
0,40,-4.750000,5.250000,7.270751,4,0.626725,0.329046,0.015286,0,0
0,41,-4.750000,5.750000,7.674000,3,1.000000,0.257677,0.015889,0,0
1,21,-4.250000,-4.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,22,-4.250000,-3.750000,5.679293,65,1.000000,0.697300,0.013225,0,0
1,23,-4.250000,-3.250000,5.260700,40,0.395741,0.951362,0.012767,0,0
1,24,-4.250000,-2.750000,5.057957,115,0.911857,0.938480,0.012558,0,0
1,25,-4.250000,-2.250000,4.878040,127,1.000000,0.873246,0.012380,0,0
1,26,-4.250000,-1.750000,4.690204,137,1.000000,0.799723,0.012200,0,0
1,33,-4.250000,1.750000,4.806553,38,1.000000,0.778259,0.012310,0,0
1,34,-4.250000,2.250000,4.857077,117,1.000000,0.835913,0.012359,0,0
1,35,-4.250000,2.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,36,-4.250000,3.250000,5.497285,14,0.959916,0.693169,0.013022,0,0
1,37,-4.250000,3.750000,5.618484,33,0.573376,0.926071,0.013157,0,0
1,38,-4.250000,4.250000,6.002800,5,1.000000,0.390372,0.013603,0,0
1,39,-4.250000,4.750000,6.428333,3,0.119600,0.256233,0.014132,0,0
1,48,-4.250000,9.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,5,-3.750000,-12.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
2,22,-3.750000,-3.750000,5.271787,70,1.000000,0.904817,0.012779,0,0
2,23,-3.750000,-3.250000,5.084516,97,1.000000,0.948189,0.012585,0,0
2,24,-3.750000,-2.750000,4.746610,87,0.681484,0.926201,0.012253,0,0
2,25,-3.750000,-2.250000,4.424599,162,1.000000,0.969729,0.011958,0,0
2,26,-3.750000,-1.750000,4.403129,54,0.923733,0.813186,0.011939,0,0
2,32,-3.750000,1.250000,4.033778,9,0.580556,0.587753,0.011627,0,0
2,33,-3.750000,1.750000,4.166674,86,1.000000,0.913187,0.011736,0,0
2,34,-3.750000,2.250000,4.394719,71,1.000000,0.901617,0.011931,0,0
2,35,-3.750000,2.750000,4.584714,28,0.397345,0.882362,0.012102,0,0
2,36,-3.750000,3.250000,5.066322,31,0.556425,0.923776,0.012567,0,0
2,37,-3.750000,3.750000,5.287658,35,0.523952,0.937036,0.012796,0,0
2,38,-3.750000,4.250000,5.644600,5,0.079156,0.390061,0.013186,0,0
2,39,-3.750000,4.750000,6.049000,4,0.700787,0.326288,0.013659,0,0
2,46,-3.750000,8.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,5,-3.250000,-12.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,9,-3.250000,-10.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
3,10,-3.250000,-9.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,15,-3.250000,-7.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,16,-3.250000,-6.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,17,-3.250000,-6.250000,7.239000,3,0.942528,0.248051,0.015240,0,0
3,18,-3.250000,-5.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,19,-3.250000,-5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,20,-3.250000,-4.750000,5.747000,3,1.000000,0.257004,0.013303,0,0
3,21,-3.250000,-4.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,22,-3.250000,-3.750000,5.030521,94,1.000000,0.730434,0.012531,0,0
3,23,-3.250000,-3.250000,4.661153,72,1.000000,0.913181,0.012173,0,0
3,24,-3.250000,-2.750000,4.297525,95,0.858239,0.965111,0.011847,0,0
3,25,-3.250000,-2.250000,4.067252,171,1.000000,0.947200,0.011654,0,0
3,26,-3.250000,-1.750000,3.790938,48,0.446780,0.945043,0.011437,0,0
3,32,-3.250000,1.250000,3.796250,12,0.114043,0.685180,0.011441,0,0
3,33,-3.250000,1.750000,3.764756,296,1.000000,0.941773,0.011417,0,0
3,34,-3.250000,2.250000,3.951906,138,0.594334,0.972204,0.011562,0,0
3,35,-3.250000,2.750000,4.278389,36,0.231845,0.961236,0.011830,0,0
3,36,-3.250000,3.250000,4.617622,37,0.445481,0.947492,0.012132,0,0
3,37,-3.250000,3.750000,5.014321,59,0.457181,0.966159,0.012514,0,0
3,38,-3.250000,4.250000,5.354867,15,0.278968,0.756567,0.012867,0,0
3,39,-3.250000,4.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,40,-3.250000,5.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,42,-3.250000,6.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
3,44,-3.250000,7.250000,8.081666,3,0.037356,0.194869,0.016531,0,0
3,45,-3.250000,7.750000,8.470082,12,0.284180,0.681294,0.017174,0,0
3,46,-3.250000,8.250000,8.869274,11,0.741969,0.635891,0.017866,0,0
3,47,-3.250000,8.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,9,-2.750000,-10.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,10,-2.750000,-9.750000,10.195751,4,1.000000,0.322000,0.020395,0,0
4,12,-2.750000,-8.750000,9.114556,9,0.420967,0.565076,0.018308,0,0
4,13,-2.750000,-8.250000,8.803667,15,0.648610,0.738245,0.017750,0,0
4,14,-2.750000,-7.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,17,-2.750000,-6.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
4,19,-2.750000,-5.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
4,21,-2.750000,-4.250000,5.127875,16,0.580354,0.692202,0.012630,0,0
4,22,-2.750000,-3.750000,4.680607,61,1.000000,0.878864,0.012191,0,0
4,23,-2.750000,-3.250000,4.392581,105,1.000000,0.821130,0.011929,0,0
4,24,-2.750000,-2.750000,3.958554,166,1.000000,0.938028,0.011567,0,0
4,25,-2.750000,-2.250000,3.654016,252,1.000000,0.928586,0.011335,0,0
4,26,-2.750000,-1.750000,3.518867,105,1.000000,0.971362,0.011238,0,0
4,32,-2.750000,1.250000,0.000000,1,0.000000,0.000000,0.010000,0,0
4,33,-2.750000,1.750000,3.469182,255,1.000000,0.953443,0.011204,0,0
4,34,-2.750000,2.250000,3.567623,318,1.000000,0.946336,0.011273,0,0
4,35,-2.750000,2.750000,3.945160,106,0.648639,0.975305,0.011556,0,0
4,36,-2.750000,3.250000,4.365086,105,0.720569,0.959654,0.011905,0,0
4,37,-2.750000,3.750000,4.741841,69,0.850377,0.945830,0.012249,0,0
4,38,-2.750000,4.250000,5.053243,33,0.823881,0.908922,0.012554,0,0
4,39,-2.750000,4.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
4,41,-2.750000,5.750000,6.309000,4,1.000000,0.325051,0.013980,0,0
4,42,-2.750000,6.250000,6.840000,4,0.116328,0.323038,0.014679,0,0
