ix,iy,x_center,y_center,range,point_count,risk,confidence,sigma_r,lambda_min,lambda_max
0,0,-4.750000,-14.750000,16.122501,18,0.030137,0.820306,0.035994,0,0
0,2,-4.750000,-13.750000,14.468445,9,0.026906,0.558268,0.030934,0,0
0,3,-4.750000,-13.250000,14.304221,18,0.030914,0.820908,0.030461,0,0
0,4,-4.750000,-12.750000,0.000000,1,0.000000,0.000000,0.010000,0,0
0,5,-4.750000,-12.250000,13.022001,7,0.030881,0.453974,0.026957,0,0
0,6,-4.750000,-11.750000,12.821210,19,0.043416,0.838653,0.026438,0,0
0,7,-4.750000,-11.250000,12.693800,5,0.031379,0.332628,0.026113,0,0
0,8,-4.750000,-10.750000,11.740000,14,0.042818,0.734583,0.023783,0,0
0,9,-4.750000,-10.250000,11.539900,20,0.040657,0.854376,0.023317,0,0
0,10,-4.750000,-9.750000,10.888144,14,0.016472,0.750821,0.021855,0,0
0,11,-4.750000,-9.250000,10.606318,22,0.050408,0.880413,0.021249,0,0
0,12,-4.750000,-8.750000,10.118261,23,0.063543,0.897343,0.020238,0,0
0,13,-4.750000,-8.250000,9.752305,23,0.058673,0.891328,0.019511,0,0
0,14,-4.750000,-7.750000,9.281775,31,0.030987,0.951781,0.018615,0,0
0,15,-4.750000,-7.250000,8.885769,39,0.042612,0.976709,0.017896,0,0
0,16,-4.750000,-6.750000,8.427999,37,0.024549,0.970521,0.017103,0,0
0,17,-4.750000,-6.250000,8.086610,46,0.037159,0.986230,0.016539,0,0
0,18,-4.750000,-5.750000,7.696205,44,0.035857,0.984952,0.015923,0,0
0,19,-4.750000,-5.250000,7.309900,71,0.092692,0.996483,0.015343,0,0
0,20,-4.750000,-4.750000,7.032783,55,0.035282,0.993121,0.014946,0,0
0,21,-4.750000,-4.250000,6.618110,101,0.179034,0.997644,0.014380,0,0
0,22,-4.750000,-3.750000,6.330435,129,0.271519,0.997338,0.014007,0,0
0,23,-4.750000,-3.250000,6.068985,118,0.066229,0.997610,0.013683,0,0
0,24,-4.750000,-2.750000,5.816877,130,0.139323,0.997582,0.013384,0,0
0,25,-4.750000,-2.250000,5.611627,139,0.157314,0.998041,0.013149,0,0
0,26,-4.750000,-1.750000,5.406993,147,0.103961,0.997989,0.012924,0,0
0,27,-4.750000,-1.250000,5.251790,124,0.171117,0.997870,0.012758,0,0
0,28,-4.750000,-0.750000,5.171847,177,0.140156,0.998253,0.012675,0,0
0,29,-4.750000,-0.250000,5.127815,120,0.079462,0.998769,0.012629,0,0
0,30,-4.750000,0.250000,5.165510,171,0.220172,0.998011,0.012668,0,0
0,31,-4.750000,0.750000,5.175534,174,0.162057,0.996675,0.012679,0,0
0,32,-4.750000,1.250000,5.196637,203,1.000000,0.975077,0.012701,0,0
0,33,-4.750000,1.750000,5.372921,150,1.000000,0.980710,0.012887,0,0
0,34,-4.750000,2.250000,5.522857,219,1.000000,0.940379,0.013050,0,0
0,35,-4.750000,2.750000,5.510894,161,1.000000,0.883806,0.013037,0,0
0,36,-4.750000,3.250000,5.968780,95,0.505858,0.987520,0.013563,0,0
0,37,-4.750000,3.750000,6.295839,68,0.348623,0.988254,0.013964,0,0
0,38,-4.750000,4.250000,6.757529,17,0.180220,0.813368,0.014566,0,0
0,39,-4.750000,4.750000,7.174750,8,0.096981,0.537652,0.015148,0,0
0,40,-4.750000,5.250000,7.292667,6,1.000000,0.449521,0.015318,0,0
0,41,-4.750000,5.750000,7.791501,6,0.091475,0.438384,0.016071,0,0
0,43,-4.750000,6.750000,8.406000,6,0.061565,0.426000,0.017066,0,0
0,44,-4.750000,7.250000,0.000000,2,0.000000,0.000000,0.010000,0,0
0,45,-4.750000,7.750000,9.078456,11,0.085243,0.660139,0.018242,0,0
0,46,-4.750000,8.250000,9.618001,5,0.047878,0.391132,0.019251,0,0
0,47,-4.750000,8.750000,9.887834,6,0.052268,0.439143,0.019777,0,0
0,48,-4.750000,9.250000,10.590334,3,0.032879,0.226173,0.021216,0,0
0,49,-4.750000,9.750000,0.000000,2,0.000000,0.000000,0.010000,0,0
1,1,-4.250000,-14.250000,14.698572,7,0.025333,0.448672,0.031605,0,0
1,2,-4.250000,-13.750000,14.602834,6,0.027594,0.401170,0.031324,0,0
